"call_type	received_timestamp	disptach_timestamp"
"Alarms	 16:42:57	 16:44:40"
"Structure Fire	 21:44:38	 21:45:28"
"Medical Incident	 05:53:24	 05:54:38"
"Structure Fire	 10:40:17	 10:41:28"
"Train / Rail Incident	 04:39:51	 05:02:17"
"Structure Fire	 17:22:53	 17:24:29"
"Medical Incident	 14:29:43	 14:30:16"
"Medical Incident	 20:14:48	 20:18:41"
"Medical Incident	 16:25:08	 16:27:09"
"Medical Incident	 09:11:11	 09:12:42"
"Alarms	 12:36:20	 12:38:04"
"Medical Incident	 14:22:14	 14:24:25"
"Medical Incident	 11:01:15	 11:02:01"
"Medical Incident	 14:41:28	 14:45:27"
"Citizen Assist / Service Call	 06:35:24	 06:37:34"
"Medical Incident	 19:37:22	 19:42:57"
"Medical Incident	 12:39:02	 13:07:56"
"Medical Incident	 12:47:51	 12:50:14"
"Medical Incident	 13:45:30	 13:47:04"
"Alarms	 04:50:21	 04:52:33"
"Medical Incident	 21:39:26	 21:40:49"
"Medical Incident	 23:26:45	 23:31:48"
"Medical Incident	 11:33:39	 11:34:28"
"Medical Incident	 09:16:37	 09:19:42"
"Medical Incident	 04:41:29	 04:43:11"
"Medical Incident	 20:57:55	 21:03:56"
"Medical Incident	 01:00:14	 01:04:01"
"Vehicle Fire	 02:15:55	 02:17:19"
"Medical Incident	 17:42:53	 17:45:03"
"Medical Incident	 13:32:15	 13:35:09"
"Medical Incident	 10:49:52	 10:51:10"
"Medical Incident	 16:40:07	 16:47:08"
"Medical Incident	 03:53:23	 03:54:52"
"Structure Fire	 10:06:59	 10:08:19"
"Medical Incident	 09:03:40	 09:04:31"
"Structure Fire	 10:40:17	 10:41:28"
"Outside Fire	 20:49:27	 20:50:37"
"Other	 05:12:51	 05:13:42"
"Medical Incident	 09:44:14	 09:46:41"
"Medical Incident	 00:14:32	 00:16:15"
"Medical Incident	 17:16:05	 17:16:29"
"Medical Incident	 22:51:38	 22:53:19"
"Structure Fire	 10:40:17	 10:41:28"
"Medical Incident	 03:21:53	 03:24:52"
"Alarms	 13:11:24	 13:13:09"
"Medical Incident	 12:38:02	 12:40:52"
"Medical Incident	 08:41:22	 08:42:48"
"Medical Incident	 16:07:54	 16:08:34"
"Medical Incident	 18:11:27	 18:13:12"
"Medical Incident	 09:11:11	 09:12:42"
"Medical Incident	 17:42:21	 17:43:51"
"Medical Incident	 00:39:02	 00:40:18"
"Medical Incident	 17:42:53	 17:45:03"
"Medical Incident	 11:10:42	 11:12:53"
"Alarms	 15:26:39	 15:29:23"
"Medical Incident	 17:28:21	 17:34:06"
"Medical Incident	 07:07:27	 07:10:04"
"Medical Incident	 21:55:05	 21:55:42"
"Medical Incident	 17:27:00	 17:30:20"
"Medical Incident	 14:41:28	 14:45:27"
"Medical Incident	 08:50:26	 08:51:37"
"Alarms	 21:07:23	 21:08:39"
"Structure Fire	 10:40:17	 10:41:28"
"Elevator / Escalator Rescue	 14:54:58	 14:57:42"
"Medical Incident	 11:47:46	 11:49:57"
"Alarms	 12:05:41	 12:07:06"
"Medical Incident	 02:16:27	 02:20:11"
"Vehicle Fire	 11:55:31	 11:58:19"
"Medical Incident	 01:02:26	 01:04:46"
"Medical Incident	 15:25:58	 15:27:19"
"Train / Rail Incident	 04:39:51	 05:02:17"
"Medical Incident	 20:43:44	 20:44:19"
"Medical Incident	 11:09:52	 11:11:16"
"Medical Incident	 13:47:36	 13:54:27"
"Alarms	 16:29:55	 16:32:03"
"Structure Fire	 23:59:52	 00:04:51"
"Medical Incident	 17:11:19	 17:14:45"
"Medical Incident	 18:23:22	 18:24:54"
"Medical Incident	 17:29:28	 17:31:23"
"Medical Incident	 17:10:45	 17:12:38"
"Medical Incident	 08:25:07	 08:26:59"
"Traffic Collision	 19:57:42	 19:58:55"
"Structure Fire	 10:40:17	 10:41:28"
"Medical Incident	 00:55:13	 00:57:16"
"Medical Incident	 02:16:27	 02:20:11"
"Medical Incident	 16:43:17	 16:45:17"
"Medical Incident	 11:09:55	 11:12:27"
"Traffic Collision	 21:03:43	 21:06:18"
"Medical Incident	 03:13:33	 03:13:46"
"Medical Incident	 16:45:21	 16:47:51"
"Medical Incident	 11:33:02	 11:51:45"
"Medical Incident	 17:50:50	 17:52:09"
"Alarms	 17:58:43	 18:00:17"
"Medical Incident	 01:11:39	 01:15:38"
"Alarms	 00:32:06	 00:34:33"
"Medical Incident	 08:22:22	 08:26:25"
"Traffic Collision	 19:57:42	 19:58:55"
"Elevator / Escalator Rescue	 17:57:20	 17:59:11"
"Medical Incident	 02:02:43	 02:11:13"
"Medical Incident	 14:04:36	 14:08:05"
"Structure Fire	 06:08:56	 06:12:40"
"Alarms	 21:24:31	 21:26:20"
"Medical Incident	 14:11:53	 14:16:50"
"Medical Incident	 12:51:15	 12:52:12"
"Medical Incident	 14:33:39	 14:34:13"
"Alarms	 17:17:28	 17:18:57"
"Medical Incident	 18:52:21	 18:57:08"
"Alarms	 21:24:31	 21:26:20"
"Elevator / Escalator Rescue	 12:46:31	 12:48:16"
"Medical Incident	 07:14:59	 07:17:07"
"Medical Incident	 20:25:11	 20:28:31"
"Medical Incident	 19:41:23	 19:42:09"
"Medical Incident	 01:03:41	 01:06:03"
"Alarms	 21:07:23	 21:08:39"
"Alarms	 22:26:12	 22:28:18"
"Structure Fire	 10:06:59	 10:08:19"
"Medical Incident	 13:22:30	 13:24:13"
"Medical Incident	 18:11:27	 18:13:12"
"Medical Incident	 15:08:44	 15:11:06"
"Medical Incident	 10:45:19	 10:49:49"
"Traffic Collision	 17:35:15	 17:37:50"
"Medical Incident	 17:40:40	 17:41:54"
"Medical Incident	 12:38:02	 12:40:12"
"Medical Incident	 01:54:29	 01:57:39"
"Medical Incident	 16:38:50	 16:42:06"
"Medical Incident	 18:48:25	 18:50:40"
"Outside Fire	 06:51:16	 06:54:40"
"Medical Incident	 02:31:00	 02:33:14"
"Medical Incident	 21:41:43	 21:44:06"
"Structure Fire	 04:07:00	 04:07:08"
"Medical Incident	 12:38:02	 12:40:12"
"Alarms	 04:50:21	 04:52:33"
"Alarms	 13:11:36	 13:13:53"
"Medical Incident	 17:42:18	 17:45:30"
"Train / Rail Incident	 04:39:51	 05:02:17"
"Medical Incident	 10:07:59	 10:14:18"
"Medical Incident	 13:45:30	 13:47:04"
"Medical Incident	 15:44:40	 15:47:26"
"Medical Incident	 10:42:12	 10:43:01"
"Medical Incident	 20:03:33	 20:07:30"
"Other	 07:06:58	 07:07:19"
"Medical Incident	 22:33:06	 22:38:28"
"Medical Incident	 17:40:40	 17:41:54"
"Alarms	 14:08:04	 14:09:23"
"Medical Incident	 03:04:06	 03:06:09"
"Medical Incident	 18:10:52	 18:15:12"
"Medical Incident	 09:52:20	 09:53:31"
"Medical Incident	 05:19:27	 05:22:12"
"Medical Incident	 16:29:11	 16:29:33"
"Medical Incident	 10:49:52	 10:51:10"
"Medical Incident	 16:18:27	 16:19:47"
"Medical Incident	 12:04:22	 12:08:18"
"Alarms	 06:26:19	 06:28:12"
"Vehicle Fire	 02:14:06	 02:16:38"
"Medical Incident	 16:07:54	 16:08:34"
"Medical Incident	 19:06:28	 19:09:16"
"Traffic Collision	 17:35:15	 17:37:50"
"Medical Incident	 08:48:48	 08:50:50"
"Medical Incident	 20:03:33	 20:08:18"
"Medical Incident	 23:17:32	 23:19:15"
"Citizen Assist / Service Call	 06:35:24	 06:48:08"
"Structure Fire	 17:22:53	 17:24:29"
"Medical Incident	 18:28:34	 18:29:20"
"Traffic Collision	 01:55:08	 01:55:31"
"Alarms	 09:02:50	 09:05:10"
"Traffic Collision	 13:05:56	 13:06:37"
"Other	 12:28:32	 12:46:05"
"Medical Incident	 09:44:14	 09:46:41"
"Alarms	 17:17:28	 17:18:57"
"Medical Incident	 21:23:02	 21:24:50"
"Medical Incident	 22:04:53	 22:05:24"
"Medical Incident	 18:22:04	 18:25:23"
"Medical Incident	 19:26:56	 19:31:14"
"Medical Incident	 13:36:50	 13:38:13"
"Medical Incident	 09:33:04	 09:34:12"
"Medical Incident	 21:24:51	 21:27:14"
"Medical Incident	 15:49:41	 15:52:48"
"Medical Incident	 21:29:04	 21:30:49"
"Medical Incident	 23:52:30	 23:52:30"
"Medical Incident	 00:14:32	 00:16:15"
"Medical Incident	 12:38:02	 12:40:12"
"Medical Incident	 15:27:53	 15:29:01"
"Medical Incident	 23:31:19	 23:34:50"
"Medical Incident	 11:00:26	 11:01:30"
"Structure Fire	 23:59:52	 00:03:31"
"Medical Incident	 15:51:10	 15:52:09"
"Medical Incident	 16:45:21	 16:46:11"
"Citizen Assist / Service Call	 09:58:09	 10:00:25"
"Medical Incident	 13:55:46	 13:58:02"
"Alarms	 09:02:50	 09:05:10"
"Alarms	 13:11:36	 13:13:53"
"Medical Incident	 21:55:05	 21:55:42"
"Medical Incident	 15:39:53	 15:40:45"
"Alarms	 12:36:20	 12:38:04"
"Medical Incident	 01:12:21	 01:13:17"
"Medical Incident	 13:36:50	 13:38:13"
"Medical Incident	 20:41:12	 20:41:43"
"Medical Incident	 18:23:22	 18:24:54"
"Medical Incident	 16:29:11	 16:37:38"
"Medical Incident	 13:45:10	 13:47:57"
"Alarms	 04:50:21	 05:03:19"
"Structure Fire	 17:22:53	 17:24:29"
"Medical Incident	 12:10:46	 12:11:03"
"Vehicle Fire	 11:55:31	 11:58:19"
"Medical Incident	 09:52:20	 09:53:31"
"Alarms	 18:13:20	 18:16:47"
"Medical Incident	 20:41:12	 20:41:43"
"Medical Incident	 06:55:15	 06:56:27"
"Medical Incident	 01:57:00	 02:02:33"
"Gas Leak (Natural and LP Gases)	 12:39:19	 12:42:39"
"Structure Fire	 16:19:46	 16:20:55"
"Medical Incident	 16:13:54	 16:14:08"
"Citizen Assist / Service Call	 23:34:15	 23:37:17"
"Medical Incident	 19:16:24	 19:17:18"
"Medical Incident	 16:04:36	 16:04:52"
"Traffic Collision	 01:55:08	 01:55:31"
"Traffic Collision	 01:55:08	 01:55:31"
"Medical Incident	 04:41:29	 04:43:11"
"Structure Fire	 06:08:56	 06:12:40"
"Medical Incident	 12:51:15	 12:52:12"
"Medical Incident	 07:07:27	 07:10:00"
"Medical Incident	 17:16:05	 17:16:29"
"Alarms	 06:26:19	 06:28:12"
"Medical Incident	 11:04:08	 11:05:51"
"Train / Rail Incident	 04:39:51	 05:02:17"
"Medical Incident	 14:47:48	 14:49:33"
"Medical Incident	 13:47:36	 13:54:27"
"Citizen Assist / Service Call	 06:35:24	 06:48:08"
"Medical Incident	 16:33:42	 16:37:38"
"Medical Incident	 18:34:25	 18:37:09"
"Vehicle Fire	 02:14:06	 02:37:49"
"Medical Incident	 19:16:24	 19:19:33"
"Medical Incident	 01:11:39	 01:15:38"
"Medical Incident	 16:18:27	 16:19:47"
"Alarms	 00:42:06	 00:46:04"
"Alarms	 18:13:20	 18:16:47"
"Medical Incident	 00:17:04	 00:19:52"
"Structure Fire	 06:08:56	 06:12:40"
"Structure Fire	 10:38:09	 10:38:20"
"Medical Incident	 11:28:00	 11:30:45"
"Medical Incident	 17:38:13	 17:43:46"
"Medical Incident	 16:45:21	 16:46:11"
"Medical Incident	 18:22:04	 18:25:23"
"Medical Incident	 21:52:06	 21:54:13"
"Medical Incident	 06:26:21	 06:31:09"
"Structure Fire	 10:56:36	 10:57:21"
"Medical Incident	 20:10:16	 20:14:01"
"Alarms	 22:11:16	 22:13:38"
"Medical Incident	 13:45:10	 13:47:57"
"Alarms	 11:40:46	 11:42:07"
"Medical Incident	 14:48:29	 14:52:43"
"Structure Fire	 10:40:17	 10:41:28"
"Medical Incident	 11:28:01	 11:30:17"
"Structure Fire	 22:25:56	 22:26:26"
"Medical Incident	 10:49:52	 10:51:10"
"Medical Incident	 16:43:17	 16:44:09"
"Structure Fire	 10:06:59	 10:08:19"
"Medical Incident	 15:44:46	 15:46:31"
"Medical Incident	 15:20:44	 15:22:42"
"Medical Incident	 17:38:13	 17:40:24"
"Structure Fire	 10:06:59	 10:08:19"
"Citizen Assist / Service Call	 14:07:22	 14:08:46"
"Medical Incident	 17:02:06	 17:04:50"
"Alarms	 00:42:06	 00:44:22"
"Medical Incident	 17:55:30	 17:58:17"
"Medical Incident	 20:56:52	 20:59:42"
"Alarms	 04:50:21	 04:52:33"
"Medical Incident	 16:42:41	 16:43:17"
"Medical Incident	 12:47:51	 12:50:14"
"Alarms	 16:28:57	 16:29:46"
"Alarms	 17:58:43	 18:00:17"
"Medical Incident	 10:07:17	 10:07:34"
"Medical Incident	 09:49:15	 09:52:04"
"Medical Incident	 11:10:42	 11:12:53"
"Medical Incident	 23:32:47	 23:36:11"
"Medical Incident	 08:22:22	 08:26:25"
"Medical Incident	 15:20:44	 15:21:55"
"Medical Incident	 12:26:21	 12:27:54"
"Medical Incident	 03:15:10	 03:16:54"
"Medical Incident	 21:24:51	 21:27:14"
"Medical Incident	 05:39:02	 05:41:01"
"Medical Incident	 09:33:04	 09:34:12"
"Other	 12:28:32	 12:28:32"
"Medical Incident	 13:55:46	 13:58:02"
"Medical Incident	 03:15:10	 03:16:54"
"Structure Fire	 17:22:53	 17:24:29"
"Medical Incident	 10:08:07	 10:09:43"
"Medical Incident	 14:59:09	 15:01:00"
"Medical Incident	 16:17:09	 16:18:07"
"Citizen Assist / Service Call	 21:49:26	 21:51:54"
"Outside Fire	 10:16:42	 10:18:24"
"Medical Incident	 04:41:29	 04:43:11"
"Medical Incident	 20:14:48	 20:18:41"
"Medical Incident	 04:28:55	 04:30:20"
"Medical Incident	 07:07:27	 07:09:11"
"Vehicle Fire	 02:15:55	 02:17:19"
"Medical Incident	 04:37:02	 04:40:13"
"Medical Incident	 06:37:50	 06:41:25"
"Structure Fire	 17:22:53	 17:24:29"
"Medical Incident	 21:14:29	 21:15:55"
"Alarms	 16:42:57	 16:44:40"
"Train / Rail Incident	 04:39:51	 05:02:17"
"Medical Incident	 04:41:29	 04:46:33"
"Medical Incident	 16:25:08	 16:27:09"
"Medical Incident	 19:08:25	 19:13:03"
"Medical Incident	 12:31:51	 12:34:08"
"Vehicle Fire	 02:15:55	 02:17:19"
"Medical Incident	 10:36:16	 10:37:09"
"Medical Incident	 02:01:51	 02:04:04"
"Alarms	 00:42:06	 00:44:22"
"Medical Incident	 14:24:05	 14:25:34"
"Alarms	 05:03:00	 05:05:16"
"Alarms	 12:22:33	 12:24:01"
"Medical Incident	 14:33:39	 14:34:13"
"Medical Incident	 16:37:41	 16:40:02"
"Medical Incident	 17:28:21	 17:34:06"
"Medical Incident	 16:16:13	 16:24:34"
"Medical Incident	 16:45:21	 16:46:11"
"Medical Incident	 06:10:10	 06:11:36"
"Alarms	 12:05:41	 12:07:06"
"Alarms	 08:06:37	 08:07:35"
"Structure Fire	 11:46:57	 11:50:41"
"Alarms	 12:36:20	 12:38:04"
"Medical Incident	 13:55:41	 13:57:12"
"Medical Incident	 18:36:09	 18:39:17"
"Medical Incident	 01:17:23	 01:18:24"
"Medical Incident	 15:20:32	 15:22:39"
"Medical Incident	 01:52:14	 01:56:47"
"Vehicle Fire	 02:15:55	 02:17:19"
"Medical Incident	 00:37:15	 00:42:11"
"Alarms	 19:14:07	 19:20:01"
"Medical Incident	 16:07:54	 16:08:34"
"Medical Incident	 12:31:51	 12:34:08"
"Medical Incident	 01:12:21	 01:13:17"
"Medical Incident	 14:29:43	 14:30:16"
"Medical Incident	 13:38:14	 13:41:00"
"Medical Incident	 19:06:28	 19:09:16"
"Medical Incident	 01:20:52	 01:22:24"
"Medical Incident	 00:55:13	 00:57:16"
"Medical Incident	 11:33:02	 11:35:10"
"Medical Incident	 11:09:52	 11:11:16"
"Medical Incident	 17:10:45	 17:12:38"
"Medical Incident	 18:52:21	 19:11:16"
"Alarms	 16:28:57	 16:29:46"
"Alarms	 18:13:20	 18:16:47"
"Medical Incident	 09:16:37	 09:19:42"
"Citizen Assist / Service Call	 04:13:53	 04:21:09"
"Medical Incident	 18:48:25	 18:50:40"
"Structure Fire	 06:08:56	 06:12:40"
"Alarms	 09:02:50	 09:05:10"
"Medical Incident	 20:25:11	 20:28:31"
"Medical Incident	 20:12:17	 20:17:00"
"Medical Incident	 11:08:57	 11:09:26"
"Medical Incident	 20:37:38	 20:43:12"
"Medical Incident	 19:41:23	 19:42:09"
"Medical Incident	 17:38:13	 17:40:24"
"Structure Fire	 10:40:17	 10:41:28"
"Medical Incident	 18:10:52	 18:14:27"
"Structure Fire	 23:59:52	 00:03:31"
"Vehicle Fire	 02:15:55	 02:17:19"
"Traffic Collision	 22:20:27	 22:21:06"
"Medical Incident	 11:22:35	 11:23:15"
"Structure Fire	 10:06:59	 10:08:19"
"Train / Rail Incident	 04:39:51	 05:02:17"
"Structure Fire	 11:46:57	 11:47:15"
"Medical Incident	 23:38:50	 23:41:09"
"Medical Incident	 00:17:04	 00:19:52"
"Medical Incident	 11:44:37	 11:46:52"
"Citizen Assist / Service Call	 12:40:49	 12:41:37"
"Alarms	 23:23:51	 23:26:12"
"Other	 09:39:25	 09:41:00"
"Medical Incident	 09:03:40	 09:04:31"
"Medical Incident	 11:04:08	 11:05:51"
"Alarms	 19:14:07	 19:20:01"
"Medical Incident	 07:14:59	 07:17:07"
"Medical Incident	 14:06:26	 14:07:05"
"Structure Fire	 23:59:52	 00:03:31"
"Medical Incident	 20:13:50	 20:15:11"
"Medical Incident	 07:42:18	 07:46:31"
"Medical Incident	 11:28:01	 11:30:17"
"Medical Incident	 18:52:21	 19:11:16"
"Medical Incident	 15:39:53	 15:40:45"
"Medical Incident	 14:29:43	 14:31:58"
"Alarms	 16:28:57	 16:29:46"
"Structure Fire	 23:59:52	 00:03:31"
"Medical Incident	 04:41:29	 04:43:11"
"Medical Incident	 18:59:58	 19:03:08"
"Medical Incident	 10:54:36	 10:56:09"
"Medical Incident	 14:30:58	 14:32:00"
"Medical Incident	 07:07:27	 07:07:45"
"Medical Incident	 11:04:08	 11:06:25"
"Medical Incident	 18:23:22	 18:24:54"
"Medical Incident	 18:48:30	 18:52:49"
"Medical Incident	 23:26:45	 23:31:48"
"Medical Incident	 06:37:50	 06:41:25"
"Medical Incident	 04:37:02	 04:40:13"
"Medical Incident	 18:52:21	 18:54:42"
"Medical Incident	 12:39:02	 12:42:24"
"Medical Incident	 21:39:26	 21:40:49"
"Alarms	 00:42:06	 00:44:22"
"Structure Fire	 23:59:52	 00:03:31"
"Medical Incident	 21:23:02	 21:24:50"
"Vehicle Fire	 02:15:55	 02:17:19"
"Medical Incident	 17:16:55	 17:21:17"
"Medical Incident	 22:13:00	 22:14:16"
"Medical Incident	 22:51:38	 22:53:19"
"Medical Incident	 17:29:28	 17:31:12"
"Alarms	 14:08:04	 14:09:23"
"Medical Incident	 16:16:13	 16:24:34"
"Medical Incident	 12:46:22	 12:49:29"
"Alarms	 17:17:28	 17:18:57"
"Medical Incident	 20:11:30	 20:13:22"
"Medical Incident	 09:09:15	 09:11:04"
"Alarms	 19:14:07	 19:20:01"
"Medical Incident	 04:21:48	 04:24:05"
"Medical Incident	 14:24:05	 14:25:34"
"Vehicle Fire	 02:15:55	 02:17:19"
"Medical Incident	 15:51:10	 15:52:09"
"Medical Incident	 12:42:30	 12:46:36"
"Medical Incident	 19:16:24	 19:17:18"
"Alarms	 16:42:57	 16:44:40"
"Medical Incident	 19:11:54	 19:13:41"
"Medical Incident	 16:07:54	 16:08:34"
"Alarms	 18:47:37	 18:49:52"
"Medical Incident	 14:09:15	 14:11:06"
"Medical Incident	 19:17:10	 19:18:53"
"Medical Incident	 07:07:27	 07:09:11"
"Traffic Collision	 22:20:27	 22:21:06"
"Medical Incident	 19:09:36	 19:10:02"
"Medical Incident	 16:25:08	 16:27:09"
"Medical Incident	 19:32:39	 19:35:49"
"Medical Incident	 16:24:46	 16:26:37"
"Alarms	 18:47:37	 18:49:52"
"Medical Incident	 10:14:03	 10:17:48"
"Medical Incident	 20:53:02	 20:53:43"
"Medical Incident	 18:34:25	 18:37:09"
"Medical Incident	 20:04:49	 20:05:26"
"Other	 19:43:27	 19:46:13"
"Medical Incident	 04:35:22	 04:37:41"
"Medical Incident	 05:39:02	 05:41:01"
"Medical Incident	 07:07:27	 07:09:11"
"Medical Incident	 09:09:15	 09:11:04"
"Medical Incident	 21:33:06	 21:33:21"
"Medical Incident	 19:16:43	 19:20:56"
"Medical Incident	 07:29:58	 07:29:58"
"Traffic Collision	 01:55:08	 01:55:31"
"Medical Incident	 11:15:10	 11:18:07"
"Medical Incident	 10:07:59	 10:14:18"
"Alarms	 18:47:37	 18:49:52"
"Train / Rail Incident	 04:39:51	 05:02:17"
"Medical Incident	 00:39:02	 00:40:18"
"Medical Incident	 03:21:04	 03:21:54"
"Traffic Collision	 10:57:29	 10:57:59"
"Medical Incident	 10:07:17	 10:07:34"
"Medical Incident	 14:01:46	 14:05:34"
"Medical Incident	 01:13:23	 01:16:44"
"Medical Incident	 03:26:04	 03:29:57"
"Medical Incident	 10:05:17	 10:05:37"
"Medical Incident	 20:37:38	 20:43:12"
"Medical Incident	 06:01:11	 06:02:40"
"Medical Incident	 08:09:06	 08:11:05"
"Medical Incident	 16:54:59	 16:57:46"
"Medical Incident	 11:29:26	 11:30:46"
"Water Rescue	 16:12:05	 16:14:57"
"Traffic Collision	 02:44:37	 02:48:40"
"Medical Incident	 21:53:51	 21:56:32"
"Outside Fire	 15:43:47	 15:44:52"
"Medical Incident	 13:15:20	 13:17:59"
"Outside Fire	 15:04:17	 15:06:14"
"Medical Incident	 13:43:46	 13:47:00"
"Medical Incident	 18:02:07	 18:04:08"
"Alarms	 15:25:19	 15:27:31"
"Medical Incident	 15:43:00	 15:44:21"
"Medical Incident	 00:51:51	 01:07:27"
"Outside Fire	 01:50:52	 01:52:15"
"Medical Incident	 17:53:01	 17:53:20"
"Medical Incident	 17:14:30	 17:15:58"
"Medical Incident	 04:07:51	 04:08:19"
"Medical Incident	 02:31:48	 02:35:08"
"Vehicle Fire	 00:21:43	 00:24:02"
"Medical Incident	 21:33:29	 21:34:25"
"Alarms	 05:42:28	 05:44:17"
"Water Rescue	 16:12:05	 16:14:57"
"Medical Incident	 14:11:27	 14:13:08"
"Medical Incident	 21:56:56	 21:59:28"
"Medical Incident	 18:34:03	 18:35:37"
"Medical Incident	 16:36:37	 16:39:20"
"Medical Incident	 02:02:25	 02:07:36"
"Medical Incident	 21:22:01	 21:35:26"
"Medical Incident	 13:50:39	 13:52:55"
"Medical Incident	 07:51:20	 07:52:29"
"Structure Fire	 09:06:03	 09:08:09"
"Outside Fire	 08:10:39	 08:13:20"
"Medical Incident	 07:28:39	 07:29:51"
"Water Rescue	 16:12:05	 16:14:57"
"Medical Incident	 19:31:47	 19:34:13"
"Structure Fire	 04:41:43	 04:42:47"
"Medical Incident	 11:18:18	 11:19:05"
"Medical Incident	 18:18:18	 18:20:24"
"Medical Incident	 03:20:25	 03:23:29"
"Medical Incident	 18:33:29	 18:40:58"
"Medical Incident	 18:46:28	 18:46:57"
"Medical Incident	 15:43:00	 15:43:21"
"Medical Incident	 21:56:28	 21:57:14"
"Traffic Collision	 13:57:05	 14:11:07"
"Medical Incident	 18:02:07	 18:04:08"
"Traffic Collision	 02:44:37	 02:48:40"
"Medical Incident	 23:24:00	 23:25:30"
"Medical Incident	 11:21:20	 11:23:31"
"Medical Incident	 03:49:49	 03:55:40"
"Medical Incident	 19:00:04	 19:02:49"
"Medical Incident	 19:29:04	 19:32:29"
"Medical Incident	 18:12:37	 18:13:05"
"Medical Incident	 02:42:34	 02:47:51"
"Medical Incident	 06:50:12	 06:52:07"
"Medical Incident	 23:44:13	 23:48:19"
"Medical Incident	 02:45:38	 02:49:20"
"Medical Incident	 14:09:05	 14:10:35"
"Alarms	 12:13:31	 12:15:29"
"Medical Incident	 21:56:56	 21:59:28"
"Medical Incident	 09:53:22	 09:54:36"
"Traffic Collision	 13:41:41	 13:42:04"
"Medical Incident	 13:55:39	 13:57:16"
"Medical Incident	 22:50:01	 22:52:59"
"Medical Incident	 13:31:02	 13:53:55"
"Medical Incident	 19:29:47	 19:30:32"
"Water Rescue	 17:19:47	 17:22:57"
"Traffic Collision	 13:41:41	 13:42:04"
"Medical Incident	 01:43:23	 01:43:44"
"Medical Incident	 02:31:48	 02:33:30"
"Medical Incident	 22:25:45	 22:29:14"
"Medical Incident	 19:10:20	 19:11:45"
"Medical Incident	 10:07:54	 10:08:55"
"Water Rescue	 16:12:05	 16:14:57"
"Traffic Collision	 02:52:48	 02:57:03"
"Medical Incident	 11:18:18	 11:19:05"
"Medical Incident	 16:59:47	 17:02:19"
"Medical Incident	 04:06:25	 04:07:26"
"Medical Incident	 14:07:21	 14:07:46"
"Medical Incident	 19:36:08	 19:36:08"
"Alarms	 22:47:55	 22:51:47"
"Medical Incident	 09:24:39	 09:25:33"
"Medical Incident	 01:37:28	 01:40:29"
"Medical Incident	 22:21:39	 22:23:14"
"Medical Incident	 06:30:20	 06:32:48"
"Medical Incident	 05:50:47	 05:51:49"
"Other	 13:29:35	 13:29:55"
"Medical Incident	 00:16:06	 00:17:00"
"Medical Incident	 21:28:47	 21:30:56"
"Structure Fire	 17:53:30	 17:54:12"
"Medical Incident	 06:03:20	 06:04:18"
"Medical Incident	 04:03:40	 04:06:51"
"Medical Incident	 14:22:38	 14:23:34"
"Medical Incident	 19:57:20	 20:00:41"
"Medical Incident	 19:32:23	 19:38:38"
"Medical Incident	 10:13:34	 10:13:47"
"Medical Incident	 13:55:39	 13:57:16"
"Medical Incident	 18:00:17	 18:05:11"
"Medical Incident	 14:19:56	 14:22:51"
"Medical Incident	 13:04:51	 13:08:00"
"Medical Incident	 15:34:31	 15:34:55"
"Structure Fire	 09:06:03	 09:08:09"
"Alarms	 19:19:56	 19:21:43"
"Structure Fire	 04:41:43	 04:42:47"
"Medical Incident	 23:57:48	 00:00:24"
"Medical Incident	 14:48:52	 14:55:01"
"Outside Fire	 20:39:19	 20:40:56"
"Medical Incident	 10:13:34	 10:14:06"
"Medical Incident	 10:07:55	 10:10:22"
"Medical Incident	 15:17:51	 15:20:07"
"Alarms	 01:06:07	 01:10:55"
"Medical Incident	 18:19:09	 18:24:09"
"Medical Incident	 16:50:53	 16:51:45"
"Medical Incident	 17:11:38	 17:14:58"
"Medical Incident	 13:45:48	 13:46:18"
"Structure Fire	 00:19:59	 00:20:13"
"Medical Incident	 01:30:56	 01:34:04"
"Medical Incident	 02:31:48	 02:33:30"
"Medical Incident	 18:48:35	 18:50:51"
"Medical Incident	 00:51:51	 00:52:36"
"Medical Incident	 16:50:53	 16:51:45"
"Medical Incident	 19:10:01	 19:15:24"
