,call_type,received_timestamp
8001,Medical Incident,1/15/2018
8002,Medical Incident,1/15/2018
8003,Structure Fire,1/15/2018
8004,Medical Incident,1/15/2018
8005,Medical Incident,1/15/2018
8006,Medical Incident,1/15/2018
8007,Other,1/15/2018
8008,Medical Incident,1/15/2018
8009,Gas Leak (Natural and LP Gases),1/15/2018
8010,Medical Incident,1/15/2018
8011,Medical Incident,1/15/2018
8012,Alarms,1/15/2018
8013,Structure Fire,1/15/2018
8014,Medical Incident,1/15/2018
8015,Traffic Collision,1/15/2018
8016,Medical Incident,1/15/2018
8017,Medical Incident,1/15/2018
8018,Medical Incident,1/15/2018
8019,Alarms,1/15/2018
8020,Medical Incident,1/15/2018
8021,Alarms,1/15/2018
8022,Medical Incident,1/15/2018
8023,Alarms,1/15/2018
8024,Medical Incident,1/15/2018
8025,Medical Incident,1/15/2018
8026,Structure Fire,1/15/2018
8027,Medical Incident,1/15/2018
8028,Medical Incident,1/15/2018
8029,Traffic Collision,1/15/2018
8030,Medical Incident,1/15/2018
8031,Medical Incident,1/15/2018
8032,Other,1/15/2018
8033,Medical Incident,1/15/2018
8034,Medical Incident,1/15/2018
8035,Alarms,1/15/2018
8036,Medical Incident,1/15/2018
8037,Alarms,1/15/2018
8038,Medical Incident,1/15/2018
8039,Medical Incident,1/15/2018
8040,Medical Incident,1/15/2018
8041,Structure Fire,1/15/2018
8042,Structure Fire,1/15/2018
8043,Medical Incident,1/15/2018
8044,Alarms,1/15/2018
8045,Structure Fire,1/15/2018
8046,Medical Incident,1/15/2018
8047,Structure Fire,1/15/2018
8048,Medical Incident,1/15/2018
8049,Medical Incident,1/15/2018
8050,Alarms,1/15/2018
8051,Citizen Assist / Service Call,1/15/2018
8052,Medical Incident,1/15/2018
8053,Medical Incident,1/15/2018
8054,Medical Incident,1/15/2018
8055,Medical Incident,1/15/2018
8056,Medical Incident,1/15/2018
8057,Alarms,1/15/2018
8058,Medical Incident,1/15/2018
8059,Medical Incident,1/15/2018
8060,Medical Incident,1/15/2018
8061,Medical Incident,1/15/2018
8062,Medical Incident,1/15/2018
8063,Medical Incident,1/15/2018
8064,Alarms,1/15/2018
8065,Medical Incident,1/15/2018
8066,Medical Incident,1/15/2018
8067,Medical Incident,1/15/2018
8068,Gas Leak (Natural and LP Gases),1/15/2018
8069,Traffic Collision,1/15/2018
8070,Vehicle Fire,1/15/2018
8071,Medical Incident,1/15/2018
8072,Medical Incident,1/15/2018
8073,Medical Incident,1/15/2018
8074,Medical Incident,1/15/2018
8075,Medical Incident,1/15/2018
8076,Medical Incident,1/15/2018
8077,Alarms,1/15/2018
8078,Structure Fire,1/15/2018
8079,Alarms,1/15/2018
8080,Alarms,1/15/2018
8081,Alarms,1/15/2018
8082,Medical Incident,1/15/2018
8083,Medical Incident,1/15/2018
8084,Medical Incident,1/15/2018
8085,Structure Fire,1/15/2018
8086,Structure Fire,1/15/2018
8087,Medical Incident,1/15/2018
8088,Medical Incident,1/15/2018
8089,Gas Leak (Natural and LP Gases),1/15/2018
8090,Medical Incident,1/15/2018
8091,Traffic Collision,1/15/2018
8092,Medical Incident,1/15/2018
8093,Structure Fire,1/15/2018
8094,Medical Incident,1/15/2018
8095,Medical Incident,1/15/2018
8096,Other,1/15/2018
8097,Medical Incident,1/15/2018
8098,Medical Incident,1/15/2018
8099,Medical Incident,1/15/2018
8100,Structure Fire,1/15/2018
8101,Medical Incident,1/15/2018
8102,Medical Incident,1/15/2018
8103,Medical Incident,1/15/2018
8104,Medical Incident,1/15/2018
8105,Medical Incident,1/15/2018
8106,Alarms,1/15/2018
8107,Medical Incident,1/15/2018
8108,Alarms,1/15/2018
8109,Medical Incident,1/15/2018
8110,Alarms,1/15/2018
8111,Medical Incident,1/15/2018
8112,Medical Incident,1/15/2018
8113,Other,1/15/2018
8114,Outside Fire,1/15/2018
8115,Medical Incident,1/15/2018
8116,Medical Incident,1/15/2018
8117,Medical Incident,1/15/2018
8118,Alarms,1/15/2018
8119,Medical Incident,1/15/2018
8120,Structure Fire,1/15/2018
8121,Medical Incident,1/15/2018
8122,Medical Incident,1/15/2018
8123,Medical Incident,1/15/2018
8124,Structure Fire,1/15/2018
8125,Structure Fire,1/15/2018
8126,Medical Incident,1/15/2018
8127,Medical Incident,1/15/2018
8128,Medical Incident,1/15/2018
8129,Medical Incident,1/15/2018
8130,Alarms,1/15/2018
8131,Medical Incident,1/15/2018
8132,Medical Incident,1/15/2018
8133,Outside Fire,1/15/2018
8134,Alarms,1/15/2018
8135,Medical Incident,1/15/2018
8136,Medical Incident,1/15/2018
8137,Medical Incident,1/15/2018
8138,Alarms,1/15/2018
8139,Medical Incident,1/15/2018
8140,Alarms,1/15/2018
8141,Alarms,1/15/2018
8142,Medical Incident,1/15/2018
8143,Medical Incident,1/15/2018
8144,Medical Incident,1/15/2018
8145,Alarms,1/15/2018
8146,Medical Incident,1/15/2018
8147,Structure Fire,1/15/2018
8148,Medical Incident,1/15/2018
8149,Medical Incident,1/15/2018
8150,Medical Incident,1/15/2018
8151,Alarms,1/15/2018
8152,Structure Fire,1/15/2018
8153,Outside Fire,1/15/2018
8154,Medical Incident,1/15/2018
8155,Medical Incident,1/15/2018
8156,Medical Incident,1/15/2018
8157,Structure Fire,1/15/2018
8158,Medical Incident,1/15/2018
8159,Alarms,1/15/2018
8160,Medical Incident,1/15/2018
8161,Alarms,1/15/2018
8162,Structure Fire,1/15/2018
8163,Structure Fire,1/15/2018
8164,Medical Incident,1/15/2018
8165,Medical Incident,1/15/2018
8166,Structure Fire,1/15/2018
8167,Alarms,1/15/2018
8168,Alarms,1/15/2018
8169,Structure Fire,1/15/2018
8170,Medical Incident,1/15/2018
8171,Medical Incident,1/15/2018
8172,Medical Incident,1/15/2018
8173,Structure Fire,1/15/2018
8174,Medical Incident,1/15/2018
8175,Structure Fire,1/15/2018
8176,Medical Incident,1/15/2018
8177,Medical Incident,1/15/2018
8178,Medical Incident,1/15/2018
8179,Medical Incident,1/15/2018
8180,Medical Incident,1/15/2018
8181,Medical Incident,1/15/2018
8182,Medical Incident,1/15/2018
8183,Medical Incident,1/15/2018
8184,Alarms,1/15/2018
8185,Medical Incident,1/15/2018
8186,Medical Incident,1/15/2018
8187,Medical Incident,1/15/2018
8188,Traffic Collision,1/15/2018
8189,Alarms,1/15/2018
8190,Medical Incident,1/15/2018
8191,Structure Fire,1/15/2018
8192,Alarms,1/15/2018
8193,Medical Incident,1/15/2018
8194,Medical Incident,1/15/2018
8195,Medical Incident,1/15/2018
8196,Medical Incident,1/15/2018
8197,Medical Incident,1/15/2018
8198,Medical Incident,1/15/2018
8199,Alarms,1/15/2018
8200,Medical Incident,1/15/2018
8201,Alarms,1/15/2018
8202,Structure Fire,1/15/2018
8203,Medical Incident,1/15/2018
8204,Medical Incident,1/15/2018
8205,Traffic Collision,1/15/2018
8206,Medical Incident,1/15/2018
8207,Structure Fire,1/15/2018
8208,Medical Incident,1/15/2018
8209,Medical Incident,1/15/2018
8210,Medical Incident,1/15/2018
8211,Medical Incident,1/15/2018
8212,Medical Incident,1/15/2018
8213,Structure Fire,1/15/2018
8214,Structure Fire,1/15/2018
8215,Medical Incident,1/15/2018
8216,Medical Incident,1/15/2018
8217,Alarms,1/15/2018
8218,Medical Incident,1/15/2018
8219,Structure Fire,1/15/2018
8220,Medical Incident,1/15/2018
8221,Medical Incident,1/15/2018
8222,Traffic Collision,1/15/2018
8223,Structure Fire,1/15/2018
8224,Alarms,1/15/2018
8225,Structure Fire,1/15/2018
8226,Medical Incident,1/15/2018
8227,Medical Incident,1/15/2018
8228,Medical Incident,1/15/2018
8229,Medical Incident,1/15/2018
8230,Structure Fire,1/15/2018
8231,Medical Incident,1/15/2018
8232,Alarms,1/15/2018
8233,Structure Fire,1/15/2018
8234,Medical Incident,1/15/2018
8235,Citizen Assist / Service Call,1/15/2018
8236,Alarms,1/15/2018
8237,Medical Incident,1/15/2018
8238,Citizen Assist / Service Call,1/15/2018
8239,Medical Incident,1/15/2018
8240,Medical Incident,1/15/2018
8241,Medical Incident,1/15/2018
8242,Medical Incident,1/15/2018
8243,Alarms,1/15/2018
8244,Medical Incident,1/15/2018
8245,Medical Incident,1/15/2018
8246,Medical Incident,1/15/2018
8247,Medical Incident,1/15/2018
8248,Medical Incident,1/15/2018
8249,Medical Incident,1/15/2018
8250,Medical Incident,1/15/2018
8251,Medical Incident,1/15/2018
8252,Structure Fire,1/15/2018
8253,Medical Incident,1/15/2018
8254,Medical Incident,1/15/2018
8255,Alarms,1/15/2018
8256,Water Rescue,1/15/2018
8257,Medical Incident,1/15/2018
8258,Medical Incident,1/15/2018
8259,Medical Incident,1/15/2018
8260,Medical Incident,1/15/2018
8261,Alarms,1/15/2018
8262,Traffic Collision,1/15/2018
8263,Medical Incident,1/15/2018
8264,Alarms,1/15/2018
8265,Medical Incident,1/15/2018
8266,Alarms,1/15/2018
8267,Alarms,1/15/2018
8268,Medical Incident,1/15/2018
8269,Alarms,1/15/2018
8270,Medical Incident,1/15/2018
8271,Medical Incident,1/15/2018
8272,Medical Incident,1/15/2018
8273,Medical Incident,1/15/2018
8274,Medical Incident,1/15/2018
8275,Structure Fire,1/15/2018
8276,Medical Incident,1/15/2018
8277,Alarms,1/15/2018
8278,Medical Incident,1/15/2018
8279,Medical Incident,1/15/2018
8280,Medical Incident,1/15/2018
8281,Medical Incident,1/15/2018
8282,Medical Incident,1/15/2018
8283,Medical Incident,1/15/2018
8284,Medical Incident,1/15/2018
8285,Medical Incident,1/15/2018
8286,Structure Fire,1/15/2018
8287,Water Rescue,1/15/2018
8288,Medical Incident,1/15/2018
8289,Medical Incident,1/15/2018
8290,Medical Incident,1/15/2018
8291,Medical Incident,1/15/2018
8292,Medical Incident,1/15/2018
8293,Medical Incident,1/15/2018
8294,Medical Incident,1/15/2018
8295,Medical Incident,1/15/2018
8296,Medical Incident,1/15/2018
8297,Medical Incident,1/15/2018
8298,Medical Incident,1/15/2018
8299,Medical Incident,1/15/2018
8300,Medical Incident,1/15/2018
8301,Medical Incident,1/15/2018
8302,Medical Incident,1/15/2018
8303,Alarms,1/15/2018
8304,Medical Incident,1/15/2018
8305,Medical Incident,1/15/2018
8306,Alarms,1/15/2018
8307,Structure Fire,1/15/2018
8308,Medical Incident,1/15/2018
8309,Medical Incident,1/15/2018
8310,Medical Incident,1/15/2018
8311,Medical Incident,1/15/2018
8312,Medical Incident,1/15/2018
8313,Alarms,1/15/2018
8314,Medical Incident,1/15/2018
8315,Medical Incident,1/15/2018
8316,Medical Incident,1/15/2018
8317,Structure Fire,1/15/2018
8318,Medical Incident,1/15/2018
8319,Structure Fire,1/15/2018
8320,Alarms,1/15/2018
8321,Medical Incident,1/15/2018
8322,Structure Fire,1/15/2018
8323,Medical Incident,1/15/2018
8324,Structure Fire,1/15/2018
8325,Medical Incident,1/15/2018
8326,Alarms,1/15/2018
8327,Alarms,1/15/2018
8328,Structure Fire,1/15/2018
8329,Medical Incident,1/15/2018
8330,Medical Incident,1/15/2018
8331,Other,1/15/2018
8332,Medical Incident,1/15/2018
8333,Gas Leak (Natural and LP Gases),1/15/2018
8334,Medical Incident,1/15/2018
8335,Medical Incident,1/15/2018
8336,Medical Incident,1/15/2018
8337,Medical Incident,1/15/2018
8338,Medical Incident,1/15/2018
8339,Medical Incident,1/15/2018
8340,Medical Incident,1/15/2018
8341,Medical Incident,1/15/2018
8342,Medical Incident,1/15/2018
8343,Medical Incident,1/15/2018
8344,Medical Incident,1/15/2018
8345,Medical Incident,1/15/2018
8346,Medical Incident,1/15/2018
8347,Alarms,1/15/2018
8348,Structure Fire,1/15/2018
8349,Structure Fire,1/15/2018
8350,Medical Incident,1/15/2018
8351,Traffic Collision,1/15/2018
8352,Medical Incident,1/15/2018
8353,Medical Incident,1/15/2018
8354,Medical Incident,1/15/2018
8355,Medical Incident,1/15/2018
8356,Medical Incident,1/15/2018
8357,Medical Incident,1/15/2018
8358,Medical Incident,1/15/2018
8359,Medical Incident,1/15/2018
8360,Medical Incident,1/15/2018
8361,Medical Incident,1/15/2018
8362,Alarms,1/15/2018
8363,Structure Fire,1/15/2018
8364,Medical Incident,1/15/2018
8365,Medical Incident,1/15/2018
8366,Medical Incident,1/15/2018
8367,Structure Fire,1/15/2018
8368,Medical Incident,1/15/2018
8369,Alarms,1/15/2018
8370,Medical Incident,1/15/2018
8371,Medical Incident,1/15/2018
8372,Medical Incident,1/15/2018
8373,Medical Incident,1/15/2018
8374,Medical Incident,1/15/2018
8375,Medical Incident,1/15/2018
8376,Medical Incident,1/15/2018
8377,Structure Fire,1/15/2018
8378,Alarms,1/15/2018
8379,Medical Incident,1/15/2018
8380,Medical Incident,1/15/2018
8381,Medical Incident,1/15/2018
8382,Medical Incident,1/15/2018
8383,Outside Fire,1/15/2018
8384,Medical Incident,1/15/2018
8385,Medical Incident,1/15/2018
8386,Medical Incident,1/14/2018
8387,Medical Incident,1/14/2018
8388,Medical Incident,1/14/2018
8389,Other,1/14/2018
8390,Medical Incident,1/14/2018
8391,Medical Incident,1/14/2018
8392,Medical Incident,1/14/2018
8393,Medical Incident,1/14/2018
8394,Citizen Assist / Service Call,1/14/2018
8395,Structure Fire,1/14/2018
8396,Medical Incident,1/14/2018
8397,Structure Fire,1/14/2018
8398,Medical Incident,1/14/2018
8399,Medical Incident,1/14/2018
8400,Medical Incident,1/14/2018
8401,Medical Incident,1/14/2018
8402,Medical Incident,1/14/2018
8403,Structure Fire,1/14/2018
8404,Medical Incident,1/14/2018
8405,Medical Incident,1/14/2018
8406,Structure Fire,1/14/2018
8407,Alarms,1/14/2018
8408,Structure Fire,1/14/2018
8409,Medical Incident,1/14/2018
8410,Medical Incident,1/14/2018
8411,Medical Incident,1/14/2018
8412,Outside Fire,1/14/2018
8413,Alarms,1/14/2018
8414,Medical Incident,1/14/2018
8415,Medical Incident,1/14/2018
8416,Structure Fire,1/14/2018
8417,Outside Fire,1/14/2018
8418,Outside Fire,1/14/2018
8419,Alarms,1/14/2018
8420,Structure Fire,1/14/2018
8421,Medical Incident,1/14/2018
8422,Elevator / Escalator Rescue,1/14/2018
8423,Medical Incident,1/14/2018
8424,Medical Incident,1/14/2018
8425,Medical Incident,1/14/2018
8426,Structure Fire,1/14/2018
8427,Medical Incident,1/14/2018
8428,Structure Fire,1/14/2018
8429,Medical Incident,1/14/2018
8430,Medical Incident,1/14/2018
8431,Medical Incident,1/14/2018
8432,Medical Incident,1/14/2018
8433,Medical Incident,1/14/2018
8434,Medical Incident,1/14/2018
8435,Alarms,1/14/2018
8436,Medical Incident,1/14/2018
8437,Medical Incident,1/14/2018
8438,Medical Incident,1/14/2018
8439,Medical Incident,1/14/2018
8440,Medical Incident,1/14/2018
8441,Medical Incident,1/14/2018
8442,Medical Incident,1/14/2018
8443,Alarms,1/14/2018
8444,Medical Incident,1/14/2018
8445,Medical Incident,1/14/2018
8446,Medical Incident,1/14/2018
8447,Medical Incident,1/14/2018
8448,Medical Incident,1/14/2018
8449,Structure Fire,1/14/2018
8450,Medical Incident,1/14/2018
8451,Structure Fire,1/14/2018
8452,Medical Incident,1/14/2018
8453,Alarms,1/14/2018
8454,Medical Incident,1/14/2018
8455,Medical Incident,1/14/2018
8456,Structure Fire,1/14/2018
8457,Medical Incident,1/14/2018
8458,Medical Incident,1/14/2018
8459,Medical Incident,1/14/2018
8460,Alarms,1/14/2018
8461,Structure Fire,1/14/2018
8462,Structure Fire,1/14/2018
8463,Medical Incident,1/14/2018
8464,Medical Incident,1/14/2018
8465,Medical Incident,1/14/2018
8466,Medical Incident,1/14/2018
8467,Medical Incident,1/14/2018
8468,Alarms,1/14/2018
8469,Medical Incident,1/14/2018
8470,Medical Incident,1/14/2018
8471,Medical Incident,1/14/2018
8472,Medical Incident,1/14/2018
8473,Structure Fire,1/14/2018
8474,Medical Incident,1/14/2018
8475,Alarms,1/14/2018
8476,Medical Incident,1/14/2018
8477,Alarms,1/14/2018
8478,Medical Incident,1/14/2018
8479,Outside Fire,1/14/2018
8480,Medical Incident,1/14/2018
8481,Medical Incident,1/14/2018
8482,Medical Incident,1/14/2018
8483,Medical Incident,1/14/2018
8484,Outside Fire,1/14/2018
8485,Traffic Collision,1/14/2018
8486,Structure Fire,1/14/2018
8487,Medical Incident,1/14/2018
8488,Medical Incident,1/14/2018
8489,Medical Incident,1/14/2018
8490,Alarms,1/14/2018
8491,Elevator / Escalator Rescue,1/14/2018
8492,Structure Fire,1/14/2018
8493,Alarms,1/14/2018
8494,Medical Incident,1/14/2018
8495,Medical Incident,1/14/2018
8496,Medical Incident,1/14/2018
8497,Medical Incident,1/14/2018
8498,Medical Incident,1/14/2018
8499,Structure Fire,1/14/2018
8500,Train / Rail Incident,1/14/2018
8501,Medical Incident,1/14/2018
8502,Elevator / Escalator Rescue,1/14/2018
8503,Structure Fire,1/14/2018
8504,Medical Incident,1/14/2018
8505,Vehicle Fire,1/14/2018
8506,Medical Incident,1/14/2018
8507,Medical Incident,1/14/2018
8508,Elevator / Escalator Rescue,1/14/2018
8509,Other,1/14/2018
8510,Medical Incident,1/14/2018
8511,Medical Incident,1/14/2018
8512,Medical Incident,1/14/2018
8513,Medical Incident,1/14/2018
8514,Medical Incident,1/14/2018
8515,Gas Leak (Natural and LP Gases),1/14/2018
8516,Medical Incident,1/14/2018
8517,Medical Incident,1/14/2018
8518,Medical Incident,1/14/2018
8519,Medical Incident,1/14/2018
8520,Medical Incident,1/14/2018
8521,Structure Fire,1/14/2018
8522,Structure Fire,1/14/2018
8523,Alarms,1/14/2018
8524,Medical Incident,1/14/2018
8525,Medical Incident,1/14/2018
8526,Medical Incident,1/14/2018
8527,Medical Incident,1/14/2018
8528,Alarms,1/14/2018
8529,Alarms,1/14/2018
8530,Train / Rail Incident,1/14/2018
8531,Medical Incident,1/14/2018
8532,Medical Incident,1/14/2018
8533,Medical Incident,1/14/2018
8534,Medical Incident,1/14/2018
8535,Structure Fire,1/14/2018
8536,Medical Incident,1/14/2018
8537,Medical Incident,1/14/2018
8538,Medical Incident,1/14/2018
8539,Medical Incident,1/14/2018
8540,Medical Incident,1/14/2018
8541,Medical Incident,1/14/2018
8542,Medical Incident,1/14/2018
8543,Structure Fire,1/14/2018
8544,Medical Incident,1/14/2018
8545,Medical Incident,1/14/2018
8546,Medical Incident,1/14/2018
8547,Medical Incident,1/14/2018
8548,Medical Incident,1/14/2018
8549,Medical Incident,1/14/2018
8550,Medical Incident,1/14/2018
8551,Medical Incident,1/14/2018
8552,Medical Incident,1/14/2018
8553,Medical Incident,1/14/2018
8554,Medical Incident,1/14/2018
8555,Medical Incident,1/14/2018
8556,Medical Incident,1/14/2018
8557,Medical Incident,1/14/2018
8558,Medical Incident,1/14/2018
8559,Medical Incident,1/14/2018
8560,Medical Incident,1/14/2018
8561,Structure Fire,1/14/2018
8562,Medical Incident,1/14/2018
8563,Medical Incident,1/14/2018
8564,Structure Fire,1/14/2018
8565,Structure Fire,1/14/2018
8566,Medical Incident,1/14/2018
8567,Other,1/14/2018
8568,Medical Incident,1/14/2018
8569,Alarms,1/14/2018
8570,Alarms,1/14/2018
8571,Alarms,1/14/2018
8572,Medical Incident,1/14/2018
8573,Medical Incident,1/14/2018
8574,Medical Incident,1/14/2018
8575,Other,1/14/2018
8576,Medical Incident,1/14/2018
8577,Medical Incident,1/14/2018
8578,Medical Incident,1/14/2018
8579,Medical Incident,1/14/2018
8580,Medical Incident,1/14/2018
8581,Medical Incident,1/14/2018
8582,Medical Incident,1/14/2018
8583,Medical Incident,1/14/2018
8584,Medical Incident,1/14/2018
8585,Medical Incident,1/14/2018
8586,Medical Incident,1/14/2018
8587,Medical Incident,1/14/2018
8588,Medical Incident,1/14/2018
8589,Structure Fire,1/14/2018
8590,Alarms,1/14/2018
8591,Medical Incident,1/14/2018
8592,Medical Incident,1/14/2018
8593,Medical Incident,1/14/2018
8594,Traffic Collision,1/14/2018
8595,Medical Incident,1/14/2018
8596,Train / Rail Incident,1/14/2018
8597,Medical Incident,1/14/2018
8598,Medical Incident,1/14/2018
8599,Structure Fire,1/14/2018
8600,Medical Incident,1/14/2018
8601,Medical Incident,1/14/2018
8602,Medical Incident,1/14/2018
8603,Medical Incident,1/14/2018
8604,Medical Incident,1/14/2018
8605,Medical Incident,1/14/2018
8606,Medical Incident,1/14/2018
8607,Medical Incident,1/14/2018
8608,Medical Incident,1/14/2018
8609,Medical Incident,1/14/2018
8610,Medical Incident,1/14/2018
8611,Medical Incident,1/14/2018
8612,Medical Incident,1/14/2018
8613,Medical Incident,1/14/2018
8614,Alarms,1/14/2018
8615,Medical Incident,1/14/2018
8616,Medical Incident,1/14/2018
8617,Medical Incident,1/14/2018
8618,Medical Incident,1/14/2018
8619,Outside Fire,1/14/2018
8620,Structure Fire,1/14/2018
8621,Medical Incident,1/14/2018
8622,Structure Fire,1/14/2018
8623,Alarms,1/14/2018
8624,Medical Incident,1/14/2018
8625,Medical Incident,1/14/2018
8626,Vehicle Fire,1/14/2018
8627,Elevator / Escalator Rescue,1/14/2018
8628,Alarms,1/14/2018
8629,Citizen Assist / Service Call,1/14/2018
8630,Structure Fire,1/14/2018
8631,Medical Incident,1/14/2018
8632,Medical Incident,1/14/2018
8633,Medical Incident,1/14/2018
8634,Other,1/14/2018
8635,Medical Incident,1/14/2018
8636,Medical Incident,1/14/2018
8637,Medical Incident,1/14/2018
8638,Medical Incident,1/14/2018
8639,Medical Incident,1/14/2018
8640,Medical Incident,1/14/2018
8641,Medical Incident,1/14/2018
