,call_type,received_timestamp,row_id,zipcode_of_incident
7232,Alarms,2018-01-16 10:54:33.000000 UTC,180161485-B01,94109
7233,Alarms,2018-01-16 08:44:29.000000 UTC,180160967-E11,94110
7234,Citizen Assist / Service Call,2018-01-16 09:14:12.000000 UTC,180161064-T08,94105
7235,Structure Fire,2018-01-16 18:53:07.000000 UTC,180163583-E03,94102
7236,Medical Incident,2018-01-16 10:06:08.000000 UTC,180161285-57,94103
7237,Medical Incident,2018-01-16 06:21:48.000000 UTC,180160539-E10,94115
7238,Alarms,2018-01-16 07:35:40.000000 UTC,180160714-B09,94112
7239,Medical Incident,2018-01-16 17:01:39.000000 UTC,180163094-AM108,94110
7240,Medical Incident,2018-01-16 08:27:47.000000 UTC,180160893-57,94108
7241,Medical Incident,2018-01-16 23:22:48.000000 UTC,180164361-57,94102
7242,Medical Incident,2018-01-16 13:14:08.000000 UTC,180162084-E15,94112
7243,Medical Incident,2018-01-16 23:42:44.000000 UTC,180164405-72,94111
7244,Medical Incident,2018-01-16 04:57:36.000000 UTC,180160419-E11,94131
7245,Electrical Hazard,2018-01-16 21:30:43.000000 UTC,180164085-E44,94134
7246,Medical Incident,2018-01-16 16:13:25.000000 UTC,180162868-E05,94102
7247,Medical Incident,2018-01-16 09:11:14.000000 UTC,180161054-E31,94118
7248,Medical Incident,2018-01-16 04:40:09.000000 UTC,180160392-E10,94118
7249,Other,2018-01-16 08:45:24.000000 UTC,180160965-B07,94121
7250,Medical Incident,2018-01-16 18:28:39.000000 UTC,180163500-66,94102
7251,Alarms,2018-01-16 03:05:39.000000 UTC,180160285-B04,94115
7252,Medical Incident,2018-01-16 10:22:09.000000 UTC,180161346-77,94108
7253,Medical Incident,2018-01-16 06:48:30.000000 UTC,180160581-E02,94133
7254,Medical Incident,2018-01-16 02:04:01.000000 UTC,180160223-82,94117
7255,Medical Incident,2018-01-16 01:14:38.000000 UTC,180160155-KM14,94109
7256,Alarms,2018-01-16 16:29:51.000000 UTC,180162941-B10,94110
7257,Medical Incident,2018-01-16 10:18:14.000000 UTC,180161325-E03,94102
7258,Medical Incident,2018-01-16 16:28:55.000000 UTC,180162940-T05,94123
7259,Medical Incident,2018-01-16 09:16:46.000000 UTC,180161086-95,94103
7260,Medical Incident,2018-01-16 01:35:14.000000 UTC,180160183-E08,94107
7261,Structure Fire,2018-01-16 15:27:37.000000 UTC,180162686-B02,94133
7262,Medical Incident,2018-01-16 05:06:28.000000 UTC,180160435-78,94110
7263,Structure Fire,2018-01-16 12:19:38.000000 UTC,180161820-T16,94118
7264,Structure Fire,2018-01-16 20:01:54.000000 UTC,180163826-T13,94105
7265,Medical Incident,2018-01-16 21:00:45.000000 UTC,180163997-73,94102
7266,Medical Incident,2018-01-16 16:59:18.000000 UTC,180163085-E11,94114
7267,Medical Incident,2018-01-16 11:28:50.000000 UTC,180161618-60,94109
7268,Medical Incident,2018-01-16 10:06:08.000000 UTC,180161285-58,94103
7269,Medical Incident,2018-01-16 13:55:39.000000 UTC,180162307-E25,94124
7270,Medical Incident,2018-01-16 14:53:48.000000 UTC,180162546-E03,94103
7271,Medical Incident,2018-01-16 14:49:13.000000 UTC,180162525-AM102,94115
7272,Medical Incident,2018-01-16 22:12:49.000000 UTC,180164207-E19,94132
7273,Medical Incident,2018-01-16 08:16:43.000000 UTC,180160862-89,94110
7274,Medical Incident,2018-01-16 16:58:41.000000 UTC,180163068-E08,94103
7275,Medical Incident,2018-01-16 01:35:14.000000 UTC,180160183-52,94107
7276,Medical Incident,2018-01-16 16:56:28.000000 UTC,180163060-81,94117
7277,Medical Incident,2018-01-16 16:28:55.000000 UTC,180162940-E51,94123
7278,Medical Incident,2018-01-16 12:24:17.000000 UTC,180161860-AM128,94134
7279,Medical Incident,2018-01-16 12:42:23.000000 UTC,180161947-61,94104
7280,Medical Incident,2018-01-16 14:37:14.000000 UTC,180162467-59,94123
7281,Medical Incident,2018-01-16 08:27:47.000000 UTC,180160893-AM102,94108
7282,Structure Fire,2018-01-16 19:40:40.000000 UTC,180163748-E02,94108
7283,Alarms,2018-01-16 19:52:53.000000 UTC,180163801-E02,94109
7284,Gas Leak (Natural and LP Gases),2018-01-16 14:56:45.000000 UTC,180162557-E12,94117
7285,Traffic Collision,2018-01-16 20:56:34.000000 UTC,180163982-67,94109
7286,Medical Incident,2018-01-16 03:35:25.000000 UTC,180160313-62,94133
7287,Medical Incident,2018-01-16 15:48:48.000000 UTC,180162764-E06,94115
7288,Medical Incident,2018-01-16 06:25:59.000000 UTC,180160542-E44,94134
7289,Medical Incident,2018-01-16 16:59:24.000000 UTC,180163084-E29,94108
7290,Other,2018-01-16 08:45:24.000000 UTC,180160965-E34,94121
7291,Medical Incident,2018-01-16 22:06:15.000000 UTC,180164194-E18,94122
7292,Medical Incident,2018-01-16 02:40:56.000000 UTC,180160252-59,94117
7293,Medical Incident,2018-01-16 18:42:09.000000 UTC,180163552-79,94109
7294,Medical Incident,2018-01-16 14:43:57.000000 UTC,180162497-85,94133
7295,Medical Incident,2018-01-16 12:32:48.000000 UTC,180161909-E03,94102
7296,Medical Incident,2018-01-16 09:22:38.000000 UTC,180161119-76,94124
7297,Alarms,2018-01-16 21:26:45.000000 UTC,180164072-B07,94121
7298,Structure Fire,2018-01-16 02:29:06.000000 UTC,180160244-D3,94124
7299,Medical Incident,2018-01-16 12:41:27.000000 UTC,180161943-AM108,94115
7300,Medical Incident,2018-01-16 20:19:01.000000 UTC,180163885-53,94103
7301,Medical Incident,2018-01-16 13:39:52.000000 UTC,180162234-E41,94109
7302,Medical Incident,2018-01-16 14:22:16.000000 UTC,180162408-86,94103
7303,Structure Fire,2018-01-16 12:19:38.000000 UTC,180161820-D2,94118
7304,Medical Incident,2018-01-16 09:11:14.000000 UTC,180161054-75,94118
7305,Structure Fire,2018-01-16 18:53:07.000000 UTC,180163583-E01,94102
7306,Medical Incident,2018-01-16 04:04:32.000000 UTC,180160342-E08,94107
7307,Medical Incident,2018-01-16 05:39:03.000000 UTC,180160469-E36,94103
7308,Medical Incident,2018-01-16 11:12:32.000000 UTC,180161562-65,94102
7309,Medical Incident,2018-01-16 23:53:48.000000 UTC,180164426-53,94114
7310,Structure Fire,2018-01-16 12:09:42.000000 UTC,180161789-AR1,94115
7311,Medical Incident,2018-01-16 00:25:56.000000 UTC,180160058-E36,94103
7312,Medical Incident,2018-01-16 14:44:11.000000 UTC,180162496-E28,94133
7313,Medical Incident,2018-01-16 10:10:46.000000 UTC,180161307-RC1,94102
7314,Medical Incident,2018-01-16 04:04:32.000000 UTC,180160342-94,94107
7315,Medical Incident,2018-01-16 11:11:03.000000 UTC,180161551-E22,94122
7316,Medical Incident,2018-01-16 13:44:59.000000 UTC,180162243-83,94108
7317,Medical Incident,2018-01-16 16:02:37.000000 UTC,180162815-89,94115
7318,Structure Fire,2018-01-16 02:29:06.000000 UTC,180160244-E17,94124
7319,Medical Incident,2018-01-16 19:43:05.000000 UTC,180163755-87,94121
7320,Medical Incident,2018-01-16 13:13:22.000000 UTC,180162088-AM126,94102
7321,Medical Incident,2018-01-16 15:41:15.000000 UTC,180162736-63,94118
7322,Alarms,2018-01-16 14:16:36.000000 UTC,180162395-E41,94123
7323,Structure Fire,2018-01-16 15:27:37.000000 UTC,180162686-AR1,94133
7324,Medical Incident,2018-01-16 13:16:34.000000 UTC,180162102-KM14,94110
7325,Medical Incident,2018-01-16 06:16:10.000000 UTC,180160527-E03,94109
7326,Medical Incident,2018-01-16 10:58:21.000000 UTC,180161499-E01,94105
7327,Medical Incident,2018-01-16 22:06:15.000000 UTC,180164194-53,94122
7328,Alarms,2018-01-16 00:12:04.000000 UTC,180160025-T05,94115
7329,Medical Incident,2018-01-16 17:14:37.000000 UTC,180163158-73,94107
7330,Medical Incident,2018-01-16 10:22:49.000000 UTC,180161353-50,94103
7331,Structure Fire,2018-01-16 18:53:07.000000 UTC,180163583-T08,94102
7332,Medical Incident,2018-01-16 10:40:28.000000 UTC,180161428-AM106,94102
7333,Medical Incident,2018-01-16 14:36:26.000000 UTC,180162472-AM126,94132
7334,Traffic Collision,2018-01-16 07:21:50.000000 UTC,180160682-E36,94110
7335,Structure Fire,2018-01-16 19:40:40.000000 UTC,180163748-E13,94108
7336,Alarms,2018-01-16 00:14:00.000000 UTC,180160032-B05,94115
7337,Medical Incident,2018-01-16 11:39:29.000000 UTC,180161660-E36,94103
7338,Structure Fire,2018-01-16 12:19:38.000000 UTC,180161820-B07,94118
7339,Structure Fire,2018-01-16 02:29:06.000000 UTC,180160244-T17,94124
7340,Medical Incident,2018-01-16 06:16:10.000000 UTC,180160527-AM124,94109
7341,Structure Fire,2018-01-16 15:27:37.000000 UTC,180162686-T03,94133
7342,Medical Incident,2018-01-16 23:13:24.000000 UTC,180164344-E03,94109
7343,Medical Incident,2018-01-16 15:01:55.000000 UTC,180162583-70,94105
7344,Medical Incident,2018-01-16 14:28:54.000000 UTC,180162453-65,94121
7345,Structure Fire,2018-01-16 20:26:55.000000 UTC,180163903-E16,94123
7346,Alarms,2018-01-16 16:29:51.000000 UTC,180162941-E37,94110
7347,Medical Incident,2018-01-16 17:53:59.000000 UTC,180163349-58,94102
7348,Medical Incident,2018-01-16 19:23:16.000000 UTC,180163698-67,94107
7349,Medical Incident,2018-01-16 14:44:11.000000 UTC,180162496-54,94133
7350,Structure Fire,2018-01-16 13:01:22.000000 UTC,180162027-B05,94123
7351,Medical Incident,2018-01-16 14:15:07.000000 UTC,180162390-73,94109
7352,Medical Incident,2018-01-16 11:39:02.000000 UTC,180161662-76,94110
7353,Medical Incident,2018-01-16 06:39:31.000000 UTC,180160562-89,94110
7354,Structure Fire,2018-01-16 15:27:37.000000 UTC,180162686-E36,94133
7355,Alarms,2018-01-16 10:54:33.000000 UTC,180161485-E41,94109
7356,Medical Incident,2018-01-16 07:55:20.000000 UTC,180160768-AM102,94111
7357,Structure Fire,2018-01-16 18:53:07.000000 UTC,180163583-D2,94102
7358,Structure Fire,2018-01-16 21:46:18.000000 UTC,180164121-E41,94102
7359,Structure Fire,2018-01-16 20:26:55.000000 UTC,180163903-B04,94123
7360,Structure Fire,2018-01-16 18:53:07.000000 UTC,180163583-E36,94102
7361,Medical Incident,2018-01-16 04:39:21.000000 UTC,180160390-KM14,94109
7362,Medical Incident,2018-01-16 10:29:32.000000 UTC,180161376-E36,94103
7363,Medical Incident,2018-01-16 15:48:26.000000 UTC,180162772-62,94108
7364,Medical Incident,2018-01-16 20:06:07.000000 UTC,180163848-KM07,94110
7365,Medical Incident,2018-01-16 09:31:24.000000 UTC,180161134-KM13,94111
7366,Medical Incident,2018-01-16 02:12:20.000000 UTC,180160231-E01,94102
7367,Medical Incident,2018-01-16 15:15:29.000000 UTC,180162651-E32,94110
7368,Medical Incident,2018-01-16 16:04:58.000000 UTC,180162830-81,94103
7369,Alarms,2018-01-16 17:30:52.000000 UTC,180163233-E07,94110
7370,Alarms,2018-01-16 16:58:19.000000 UTC,180163077-E10,94115
7371,Structure Fire,2018-01-16 15:27:37.000000 UTC,180162686-RC1,94133
7372,Medical Incident,2018-01-16 14:39:29.000000 UTC,180162477-75,94102
7373,Medical Incident,2018-01-16 10:32:16.000000 UTC,180161390-E06,94102
7374,Medical Incident,2018-01-16 02:37:02.000000 UTC,180160249-94,94103
7375,Medical Incident,2018-01-16 00:28:43.000000 UTC,180160062-87,94130
7376,Medical Incident,2018-01-16 12:51:02.000000 UTC,180161986-54,94110
7377,Structure Fire,2018-01-16 00:06:55.000000 UTC,180160011-E29,94158
7378,Medical Incident,2018-01-16 10:52:15.000000 UTC,180161479-63,94127
7379,Structure Fire,2018-01-16 12:19:38.000000 UTC,180161820-B01,94118
7380,Alarms,2018-01-16 04:33:23.000000 UTC,180160383-T17,94124
7381,Citizen Assist / Service Call,2018-01-16 09:14:12.000000 UTC,180161064-91,94105
7382,Medical Incident,2018-01-16 17:07:21.000000 UTC,180163120-RC4,94134
7383,Traffic Collision,2018-01-16 07:21:50.000000 UTC,180160682-88,94110
7384,Medical Incident,2018-01-16 12:19:00.000000 UTC,180161815-77,94133
7385,Alarms,2018-01-16 09:07:47.000000 UTC,180161039-E21,94118
7386,Medical Incident,2018-01-16 13:24:00.000000 UTC,180162134-57,94132
7387,Structure Fire,2018-01-16 15:27:37.000000 UTC,180162686-B01,94133
7388,Medical Incident,2018-01-16 19:13:01.000000 UTC,180163664-KM02,94132
7389,Medical Incident,2018-01-16 14:11:27.000000 UTC,180162365-KM06,94103
7390,Outside Fire,2018-01-16 18:19:33.000000 UTC,180163464-E36,94103
7391,Alarms,2018-01-16 21:26:45.000000 UTC,180164072-T14,94121
7392,Medical Incident,2018-01-16 20:22:35.000000 UTC,180163891-E01,94103
7393,Alarms,2018-01-16 10:14:58.000000 UTC,180161316-B09,94116
7394,Structure Fire,2018-01-16 18:53:07.000000 UTC,180163583-T03,94102
7395,Medical Incident,2018-01-16 03:56:55.000000 UTC,180160334-AM124,94109
7396,Alarms,2018-01-16 09:38:13.000000 UTC,180161179-E37,94107
7397,Medical Incident,2018-01-16 11:28:50.000000 UTC,180161618-E03,94109
7398,Medical Incident,2018-01-16 11:36:17.000000 UTC,180161649-E41,94109
7399,Medical Incident,2018-01-16 20:55:17.000000 UTC,180163983-KM03,94124
7400,Medical Incident,2018-01-16 20:22:35.000000 UTC,180163891-73,94103
7401,Medical Incident,2018-01-16 17:54:29.000000 UTC,180163344-AM118,94124
7402,Structure Fire,2018-01-16 10:07:14.000000 UTC,180161281-E03,94102
7403,Structure Fire,2018-01-16 02:29:06.000000 UTC,180160244-E44,94124
7404,Traffic Collision,2018-01-16 07:51:16.000000 UTC,180160755-65,94121
7405,Structure Fire,2018-01-16 05:57:58.000000 UTC,180160496-T09,94110
7406,Alarms,2018-01-16 10:55:53.000000 UTC,180161494-E06,94102
7407,Structure Fire,2018-01-16 15:27:37.000000 UTC,180162686-E38,94133
7408,Medical Incident,2018-01-16 10:58:00.000000 UTC,180161506-AM128,94124
7409,Structure Fire,2018-01-16 19:40:40.000000 UTC,180163748-E41,94108
7410,Medical Incident,2018-01-16 08:01:11.000000 UTC,180160802-82,94102
7411,Medical Incident,2018-01-16 12:26:01.000000 UTC,180161870-T17,94124
7412,Alarms,2018-01-16 10:14:58.000000 UTC,180161316-E18,94116
7413,Medical Incident,2018-01-16 11:39:29.000000 UTC,180161660-AM126,94103
7414,Medical Incident,2018-01-16 03:46:39.000000 UTC,180160324-78,94118
7415,Medical Incident,2018-01-16 07:50:35.000000 UTC,180160753-E37,94107
7416,Medical Incident,2018-01-16 23:13:24.000000 UTC,180164344-85,94109
7417,Structure Fire,2018-01-16 18:53:07.000000 UTC,180163583-72,94102
7418,Smoke Investigation (Outside),2018-01-16 20:46:11.000000 UTC,180163957-E24,94131
7419,Odor (Strange / Unknown),2018-01-16 19:34:10.000000 UTC,180163730-E32,94110
7420,Medical Incident,2018-01-16 20:07:36.000000 UTC,180163853-E02,94133
7421,Medical Incident,2018-01-16 09:22:38.000000 UTC,180161119-E17,94124
7422,Medical Incident,2018-01-16 19:30:42.000000 UTC,180163716-68,94121
7423,Alarms,2018-01-16 18:17:58.000000 UTC,180163460-B08,94131
7424,Medical Incident,2018-01-16 09:10:10.000000 UTC,180161058-88,94158
7425,Medical Incident,2018-01-16 11:30:45.000000 UTC,180161646-E01,94103
7426,Medical Incident,2018-01-16 10:23:18.000000 UTC,180161355-T03,94102
7427,Structure Fire,2018-01-16 15:27:37.000000 UTC,180162686-E01,94133
7428,Alarms,2018-01-16 11:31:46.000000 UTC,180161634-T13,94111
7429,Elevator / Escalator Rescue,2018-01-16 08:51:42.000000 UTC,180160996-T05,94123
7430,Alarms,2018-01-16 11:17:20.000000 UTC,180161576-T16,94118
7431,Medical Incident,2018-01-16 08:04:27.000000 UTC,180160799-57,94103
7432,Alarms,2018-01-16 22:59:45.000000 UTC,180164322-E03,94108
7433,Medical Incident,2018-01-16 11:29:46.000000 UTC,180161620-73,94109
7434,Alarms,2018-01-16 19:52:53.000000 UTC,180163801-B01,94109
7435,Medical Incident,2018-01-16 14:23:10.000000 UTC,180162415-E03,94109
7436,Medical Incident,2018-01-16 16:13:25.000000 UTC,180162868-62,94102
7437,Gas Leak (Natural and LP Gases),2018-01-16 14:53:26.000000 UTC,180162547-B04,94123
7438,Medical Incident,2018-01-16 14:48:56.000000 UTC,180162515-76,94131
7439,Medical Incident,2018-01-16 12:42:48.000000 UTC,180161948-E18,94116
7440,Medical Incident,2018-01-16 18:51:20.000000 UTC,180163575-E01,94105
7441,Traffic Collision,2018-01-16 16:10:32.000000 UTC,180162852-E31,94118
7442,Medical Incident,2018-01-16 06:22:05.000000 UTC,180160541-AM102,94105
7443,Medical Incident,2018-01-16 09:16:46.000000 UTC,180161086-E05,94103
7444,Medical Incident,2018-01-16 21:30:27.000000 UTC,180164078-E01,94111
7445,Alarms,2018-01-16 08:10:27.000000 UTC,180160841-B07,94121
7446,Medical Incident,2018-01-16 02:57:24.000000 UTC,180160272-82,94116
7447,Medical Incident,2018-01-16 17:19:33.000000 UTC,180163185-T05,94123
7448,Medical Incident,2018-01-16 05:12:15.000000 UTC,180160444-72,94103
7449,Medical Incident,2018-01-16 12:41:44.000000 UTC,180161952-70,94121
7450,Medical Incident,2018-01-16 08:36:24.000000 UTC,180160945-E14,94121
7451,Medical Incident,2018-01-16 10:06:08.000000 UTC,180161285-E36,94103
7452,Alarms,2018-01-16 17:32:43.000000 UTC,180163250-E05,94109
7453,Medical Incident,2018-01-16 07:32:25.000000 UTC,180160702-57,94103
7454,Medical Incident,2018-01-16 08:42:23.000000 UTC,180160956-E07,94103
7455,Structure Fire,2018-01-16 05:57:58.000000 UTC,180160496-E11,94110
7456,Medical Incident,2018-01-16 00:50:19.000000 UTC,180160106-E01,94102
7457,Structure Fire,2018-01-16 15:27:37.000000 UTC,180162686-E41,94133
7458,Medical Incident,2018-01-16 08:53:55.000000 UTC,180161002-RC4,94112
7459,Medical Incident,2018-01-16 10:52:17.000000 UTC,180161478-E03,94102
7460,Alarms,2018-01-16 06:05:46.000000 UTC,180160511-B02,94102
7461,Structure Fire,2018-01-16 05:57:58.000000 UTC,180160496-B10,94110
7462,Medical Incident,2018-01-16 08:55:10.000000 UTC,180161003-E03,94102
7463,Medical Incident,2018-01-16 18:01:32.000000 UTC,180163377-E11,94110
7464,Medical Incident,2018-01-16 15:26:13.000000 UTC,180162683-KM13,94112
7465,Medical Incident,2018-01-16 14:22:16.000000 UTC,180162408-T03,94103
7466,Medical Incident,2018-01-16 15:26:13.000000 UTC,180162683-E15,94112
7467,Medical Incident,2018-01-16 16:04:58.000000 UTC,180162830-T06,94103
7468,Alarms,2018-01-16 14:16:36.000000 UTC,180162395-E38,94123
7469,Medical Incident,2018-01-16 12:26:01.000000 UTC,180161870-74,94124
7470,Medical Incident,2018-01-16 12:37:26.000000 UTC,180161922-KM06,94109
7471,Medical Incident,2018-01-16 09:47:51.000000 UTC,180161203-E10,94118
7472,Structure Fire,2018-01-16 20:26:55.000000 UTC,180163903-E38,94123
7473,Alarms,2018-01-16 08:10:27.000000 UTC,180160841-E14,94121
7474,Medical Incident,2018-01-16 08:34:29.000000 UTC,180160925-KM11,94105
7475,Other,2018-01-16 12:09:20.000000 UTC,180161770-T18,94116
7476,Medical Incident,2018-01-16 09:28:17.000000 UTC,180161125-AM108,94124
7477,Medical Incident,2018-01-16 14:23:10.000000 UTC,180162415-58,94109
7478,Medical Incident,2018-01-16 16:04:58.000000 UTC,180162830-E07,94103
7479,Medical Incident,2018-01-16 12:52:26.000000 UTC,180161989-89,94103
7480,Medical Incident,2018-01-16 21:37:14.000000 UTC,180164099-84,94103
7481,Alarms,2018-01-16 20:53:02.000000 UTC,180163974-B09,94132
7482,Structure Fire,2018-01-16 18:53:07.000000 UTC,180163583-E41,94102
7483,Medical Incident,2018-01-16 18:12:16.000000 UTC,180163437-KM06,94116
7484,Alarms,2018-01-16 20:30:54.000000 UTC,180163926-B02,94110
7485,Structure Fire,2018-01-16 10:13:15.000000 UTC,180161304-T03,94102
7486,Fuel Spill,2018-01-16 18:21:09.000000 UTC,180163469-E06,94102
7487,Alarms,2018-01-15 14:24:19.000000 UTC,180151978-B09,94132
7488,Medical Incident,2018-01-15 09:35:20.000000 UTC,180150947-E36,94103
7489,Medical Incident,2018-01-15 15:37:31.000000 UTC,180152253-AM102,94103
7490,Medical Incident,2018-01-15 02:55:35.000000 UTC,180150292-E44,94134
7491,Medical Incident,2018-01-15 07:23:29.000000 UTC,180150605-75,94102
7492,Medical Incident,2018-01-15 23:42:50.000000 UTC,180153750-85,94112
7493,Medical Incident,2018-01-15 01:36:32.000000 UTC,180150180-E03,94102
7494,Medical Incident,2018-01-15 22:07:32.000000 UTC,180153492-E34,94121
7495,Medical Incident,2018-01-15 10:56:05.000000 UTC,180151197-E44,94124
7496,Medical Incident,2018-01-15 19:55:23.000000 UTC,180153127-65,94118
7497,Medical Incident,2018-01-15 08:46:44.000000 UTC,180150810-75,94130
7498,Medical Incident,2018-01-15 04:31:59.000000 UTC,180150392-55,94107
7499,Medical Incident,2018-01-15 23:23:29.000000 UTC,180153709-E38,94115
7500,Medical Incident,2018-01-15 11:34:55.000000 UTC,180151336-AM102,94102
7501,Medical Incident,2018-01-15 22:29:58.000000 UTC,180153561-E18,94116
7502,Alarms,2018-01-15 06:25:45.000000 UTC,180150504-E24,94114
7503,Medical Incident,2018-01-15 08:20:53.000000 UTC,180150742-52,94115
7504,Medical Incident,2018-01-15 10:22:04.000000 UTC,180151091-KM08,94158
7505,Medical Incident,2018-01-15 16:54:56.000000 UTC,180152548-58,94117
7506,Structure Fire,2018-01-15 16:14:12.000000 UTC,180152373-E29,94110
7507,Medical Incident,2018-01-15 22:41:20.000000 UTC,180153592-E36,94102
7508,Medical Incident,2018-01-15 14:13:36.000000 UTC,180151945-E31,94121
7509,Alarms,2018-01-15 18:20:56.000000 UTC,180152831-T18,94122
7510,Alarms,2018-01-15 16:18:36.000000 UTC,180152396-T06,94114
7511,Medical Incident,2018-01-15 19:59:59.000000 UTC,180153148-E09,94124
