,call_type,latitude,longitude
8656,Medical Incident,37.71243247,-122.41466000000001
8657,Medical Incident,37.78211912,-122.39684140000001
8658,Medical Incident,37.79667866,-122.4090611
8659,Medical Incident,37.78646212,-122.45257109999999
8660,Medical Incident,37.77523716,-122.4396297
8661,Medical Incident,37.77775881,-122.40811240000001
8663,Medical Incident,37.779518100000004,-122.4760281
8665,Medical Incident,37.76354593,-122.47873249999999
8666,Medical Incident,37.80646891,-122.41922450000001
8667,Medical Incident,37.75637888,-122.4916017
8668,Medical Incident,37.80639481,-122.41459809999999
8669,Medical Incident,37.79454148,-122.4512351
8670,Medical Incident,37.76095474,-122.43390359999998
8671,Medical Incident,37.78186334,-122.4138656
8674,Medical Incident,37.7894784,-122.4061669
8677,Medical Incident,37.80646891,-122.41922450000001
8678,Medical Incident,37.78468776,-122.4372047
8679,Medical Incident,37.76257028,-122.40710359999999
8680,Medical Incident,37.72854447,-122.47564679999999
8681,Medical Incident,37.79240552,-122.39738340000001
8682,Medical Incident,37.72028295,-122.3858679
8684,Medical Incident,37.76042443,-122.50592809999999
8685,Medical Incident,37.7963021,-122.4044122
8686,Medical Incident,37.78211912,-122.39684140000001
8689,Medical Incident,37.70978307,-122.4514437
8690,Medical Incident,37.78434927,-122.4093092
8691,Medical Incident,37.78121703,-122.45700149999999
8695,Medical Incident,37.7841909,-122.41011950000001
8696,Medical Incident,37.72342964,-122.4535824
8703,Medical Incident,37.78491618,-122.41195
8707,Medical Incident,37.773849,-122.47669280000001
8708,Medical Incident,37.78321431,-122.41076480000001
8709,Medical Incident,37.78691269,-122.40975619999999
8710,Medical Incident,37.79375456,-122.3955836
8712,Medical Incident,37.71751347,-122.4805946
8713,Medical Incident,37.79990525,-122.4395033
8714,Medical Incident,37.80646891,-122.41922450000001
8717,Medical Incident,37.779518100000004,-122.4760281
8718,Medical Incident,37.78604472,-122.42651409999998
8719,Medical Incident,37.74188557,-122.41511270000001
8720,Medical Incident,37.7210573,-122.475222
8722,Medical Incident,37.77556764,-122.4123348
8723,Medical Incident,37.74203037,-122.4112419
8724,Medical Incident,37.76274366,-122.4217477
8725,Medical Incident,37.76310906,-122.46617649999999
8726,Medical Incident,37.80547381,-122.40757009999999
8727,Medical Incident,37.78092669,-122.41087040000001
8728,Medical Incident,37.73400853,-122.49334540000001
8729,Medical Incident,37.76330991,-122.4340164
8730,Medical Incident,37.78211912,-122.39684140000001
8731,Medical Incident,37.77465348,-122.4051182
8733,Medical Incident,37.80897679,-122.4746096
8734,Medical Incident,37.791934499999996,-122.48005
8735,Medical Incident,37.73820364,-122.4795909
8737,Medical Incident,37.79411691,-122.3965564
8738,Medical Incident,37.71661115,-122.44991809999999
8739,Medical Incident,37.78833714,-122.4160172
8740,Medical Incident,37.71698593,-122.47065420000001
8741,Medical Incident,37.7841909,-122.41011950000001
8742,Medical Incident,37.77465348,-122.4051182
8743,Medical Incident,37.73485505,-122.37948689999999
8744,Medical Incident,37.73807405,-122.39991540000001
8748,Medical Incident,37.78480741,-122.4094717
8750,Medical Incident,37.79670734,-122.3981862
8751,Medical Incident,37.80897679,-122.4746096
8752,Medical Incident,37.79786461,-122.4066679
8754,Medical Incident,37.71661115,-122.44991809999999
8757,Medical Incident,37.773849,-122.47669280000001
8761,Medical Incident,37.77592749,-122.5115574
8762,Medical Incident,37.74164175,-122.4864128
8763,Medical Incident,37.75946872,-122.46391580000001
8764,Medical Incident,37.7850501,-122.4343283
8766,Medical Incident,37.78317579,-122.3996035
8767,Medical Incident,37.75538501,-122.4204166
8768,Medical Incident,37.77708346,-122.41697930000001
8770,Medical Incident,37.79667866,-122.4090611
8771,Medical Incident,37.76483627,-122.46965700000001
8772,Medical Incident,37.76817787,-122.4107307
8773,Medical Incident,37.78373004,-122.4137537
8775,Medical Incident,37.78605122,-122.4189243
8776,Medical Incident,37.71452798,-122.4017504
8777,Medical Incident,37.75782548,-122.4799451
8778,Medical Incident,37.78233759,-122.41389140000001
8779,Medical Incident,37.78691269,-122.40975619999999
8780,Medical Incident,37.79078805,-122.4190362
8781,Medical Incident,37.74886868,-122.47059490000001
8783,Medical Incident,37.72930177,-122.39087679999999
8784,Medical Incident,37.76135165,-122.50606270000002
8785,Medical Incident,37.76354593,-122.47873249999999
8786,Medical Incident,37.78799631,-122.3935972
8787,Medical Incident,37.72765798,-122.37059209999998
8789,Medical Incident,37.78097102,-122.43216640000001
8793,Medical Incident,37.79454148,-122.4512351
8794,Medical Incident,37.73406561,-122.4258713
8795,Medical Incident,37.77591187,-122.4184636
8796,Medical Incident,37.71947119,-122.45126440000001
8798,Medical Incident,37.7894784,-122.4061669
8800,Medical Incident,37.76565367,-122.4506695
8801,Medical Incident,37.75063965,-122.4182879
8802,Medical Incident,37.72848585,-122.38455630000001
8803,Medical Incident,37.77346649,-122.4135469
8804,Medical Incident,37.7850501,-122.4343283
8805,Medical Incident,37.79494069,-122.4080791
8806,Medical Incident,37.78211912,-122.39684140000001
8807,Medical Incident,37.72930177,-122.39087679999999
8808,Medical Incident,37.78927391,-122.4270918
8810,Medical Incident,37.77743192,-122.48017379999999
8811,Medical Incident,37.75629756,-122.4178044
8812,Medical Incident,37.78479798,-122.4396639
8813,Medical Incident,37.75825698,-122.47020420000001
8814,Medical Incident,37.77708346,-122.41697930000001
8815,Medical Incident,37.72095809,-122.38716629999999
8819,Medical Incident,37.78992623,-122.39427620000001
8821,Medical Incident,37.75442094,-122.4936156
8823,Medical Incident,37.72103514,-122.4471362
8824,Medical Incident,37.76042443,-122.50592809999999
8826,Medical Incident,37.78622378,-122.38963659999999
8827,Medical Incident,37.77441259,-122.40924240000001
8828,Medical Incident,37.80018312,-122.41839909999999
8831,Medical Incident,37.78528576,-122.4030483
8832,Medical Incident,37.75858655,-122.47183359999998
8833,Medical Incident,37.78434927,-122.4093092
8834,Medical Incident,37.77639645,-122.4618699
8835,Medical Incident,37.73820364,-122.4795909
8838,Medical Incident,37.79046318,-122.4059415
8839,Medical Incident,37.75442094,-122.4936156
8840,Medical Incident,37.79990525,-122.4395033
8841,Medical Incident,37.70976253,-122.449675
8843,Medical Incident,37.75356005,-122.4222679
8844,Medical Incident,37.77745742,-122.4131577
8845,Medical Incident,37.72854447,-122.47564679999999
8846,Medical Incident,37.77744083,-122.42561940000002
8848,Medical Incident,37.77273718,-122.4104337
8850,Medical Incident,37.75628408,-122.49374499999999
8853,Medical Incident,37.77700681,-122.44413300000001
8854,Medical Incident,37.78604472,-122.42651409999998
8857,Medical Incident,37.75886276,-122.39429879999999
8858,Medical Incident,37.75125254,-122.42144740000002
8859,Medical Incident,37.76324734,-122.4523848
8861,Medical Incident,37.70862411,-122.4403406
8864,Medical Incident,37.75463968,-122.43106429999999
8865,Medical Incident,37.77871943,-122.4147412
8866,Medical Incident,37.80764239,-122.41990359999998
8867,Medical Incident,37.79670734,-122.3981862
8871,Medical Incident,37.78574399,-122.405831
8872,Medical Incident,37.77346649,-122.4135469
8873,Medical Incident,37.79667866,-122.4090611
8874,Medical Incident,37.73227136,-122.4188971
8876,Medical Incident,37.78002149,-122.4321144
8877,Medical Incident,37.76565367,-122.4506695
8878,Medical Incident,37.7963021,-122.4044122
8879,Medical Incident,37.76088893,-122.4350007
8880,Medical Incident,37.76069248,-122.50110729999999
8882,Medical Incident,37.70978307,-122.4514437
8883,Medical Incident,37.76687703,-122.42418529999999
8885,Medical Incident,37.76565367,-122.4506695
8888,Medical Incident,37.79053181,-122.4039142
8890,Medical Incident,37.78512515,-122.40496599999999
8891,Medical Incident,37.78373004,-122.4137537
8892,Medical Incident,37.76972086,-122.41794920000001
8893,Medical Incident,37.79705855,-122.40603020000002
8894,Medical Incident,37.80639481,-122.41459809999999
8896,Medical Incident,37.77126742,-122.4370456
8897,Medical Incident,37.78002149,-122.4321144
8899,Medical Incident,37.73227136,-122.4188971
8900,Medical Incident,37.73970783,-122.4159127
8901,Medical Incident,37.78026013,-122.41859850000002
8902,Medical Incident,37.77604635,-122.41128880000001
8903,Medical Incident,37.75650606,-122.4210104
8904,Medical Incident,37.76354593,-122.47873249999999
8905,Medical Incident,37.79997798,-122.44284609999998
8906,Medical Incident,37.7911188,-122.416758
8909,Medical Incident,37.72848585,-122.38455630000001
8910,Medical Incident,37.80846869,-122.4133334
8912,Medical Incident,37.79788774,-122.41042820000001
8913,Medical Incident,37.80639481,-122.41459809999999
8914,Medical Incident,37.78880754,-122.41188570000001
8917,Medical Incident,37.7659078,-122.45618689999999
8922,Medical Incident,37.79454148,-122.4512351
8924,Medical Incident,37.72801451,-122.44229490000001
8925,Medical Incident,37.73425007,-122.3905725
8926,Medical Incident,37.77092486,-122.410556
8927,Medical Incident,37.74632295,-122.4850567
8928,Medical Incident,37.77883232,-122.4156425
8929,Medical Incident,37.78268537,-122.42246370000001
8930,Medical Incident,37.79393501,-122.42304879999999
8931,Medical Incident,37.78604472,-122.42651409999998
8932,Medical Incident,37.75362875,-122.39552309999999
8933,Medical Incident,37.78817789,-122.41682720000001
8934,Medical Incident,37.73406561,-122.4258713
8935,Medical Incident,37.76565367,-122.4506695
8936,Medical Incident,37.71158164,-122.4279656
8937,Medical Incident,37.78626844,-122.4129972
8938,Medical Incident,37.80336332,-122.42410770000001
8940,Medical Incident,37.773635299999995,-122.44092179999998
8941,Medical Incident,37.77745742,-122.4131577
8943,Medical Incident,37.76301509,-122.468317
8946,Medical Incident,37.78479798,-122.4396639
8947,Medical Incident,37.7839758,-122.4622784
8949,Medical Incident,37.80318421,-122.4142523
8950,Medical Incident,37.77883232,-122.4156425
8951,Medical Incident,37.78594273,-122.41890259999998
8952,Medical Incident,37.75858655,-122.47183359999998
8953,Medical Incident,37.75650606,-122.4210104
8954,Medical Incident,37.78255866,-122.43888600000001
8957,Medical Incident,37.7881345,-122.3903195
8959,Medical Incident,37.78026013,-122.41859850000002
8961,Medical Incident,37.78594273,-122.41890259999998
8962,Medical Incident,37.79411691,-122.3965564
8963,Medical Incident,37.78594273,-122.41890259999998
8966,Medical Incident,37.80305688,-122.433328
8968,Medical Incident,37.78084898,-122.4107726
8969,Medical Incident,37.79230773,-122.41500249999999
8972,Medical Incident,37.78691269,-122.40975619999999
8974,Medical Incident,37.75125254,-122.42144740000002
8975,Medical Incident,37.75629756,-122.4178044
8976,Medical Incident,37.77591187,-122.4184636
8978,Medical Incident,37.77723714,-122.48445890000002
8980,Medical Incident,37.796542200000005,-122.41788999999999
8981,Medical Incident,37.80018312,-122.41839909999999
8983,Medical Incident,37.75144383,-122.4182976
8984,Medical Incident,37.72664748,-122.39386699999999
8986,Medical Incident,37.78084898,-122.4107726
8987,Medical Incident,37.77273718,-122.4104337
8988,Medical Incident,37.79997798,-122.44284609999998
8991,Medical Incident,37.72941909,-122.4044119
8994,Medical Incident,37.78153743,-122.4095183
8995,Medical Incident,37.78474386,-122.43306709999999
8996,Medical Incident,37.77745742,-122.4131577
8997,Medical Incident,37.77092486,-122.410556
8998,Medical Incident,37.77644368,-122.4097748
8999,Medical Incident,37.77762424,-122.3999811
9001,Medical Incident,37.78121703,-122.45700149999999
9003,Medical Incident,37.78255866,-122.43888600000001
9005,Medical Incident,37.77393927,-122.4129479
9007,Medical Incident,37.79056524,-122.40557369999999
9009,Medical Incident,37.76354593,-122.47873249999999
9010,Medical Incident,37.79990525,-122.4395033
9012,Medical Incident,37.78480741,-122.4094717
9013,Medical Incident,37.783052000000005,-122.42001029999999
9014,Medical Incident,37.78474386,-122.43306709999999
9017,Medical Incident,37.783789299999995,-122.4092663
9019,Medical Incident,37.78332633,-122.44032490000001
9020,Medical Incident,37.76095474,-122.43390359999998
9022,Medical Incident,37.74553424,-122.451624
9023,Medical Incident,37.76817787,-122.4107307
9026,Medical Incident,37.76571899,-122.40952069999999
9027,Medical Incident,37.76391304,-122.4462284
9028,Medical Incident,37.78927391,-122.4270918
9029,Medical Incident,37.745956299999996,-122.4542399
9030,Medical Incident,37.75628408,-122.49374499999999
9031,Medical Incident,37.783052000000005,-122.42001029999999
9032,Medical Incident,37.78191397,-122.41303219999999
9033,Medical Incident,37.77499175,-122.4131611
9034,Medical Incident,37.79393501,-122.42304879999999
9035,Medical Incident,37.77762424,-122.3999811
9036,Medical Incident,37.78268537,-122.42246370000001
9038,Medical Incident,37.76301509,-122.468317
9039,Medical Incident,37.77499175,-122.4131611
9041,Medical Incident,37.78594273,-122.41890259999998
9042,Medical Incident,37.73105364,-122.47638390000002
9043,Medical Incident,37.78300408,-122.4124117
9046,Medical Incident,37.78691269,-122.40975619999999
9047,Medical Incident,37.74164175,-122.4864128
9048,Medical Incident,37.71243247,-122.41466000000001
9049,Medical Incident,37.75629756,-122.4178044
9051,Medical Incident,37.78186545,-122.41428529999999
9052,Medical Incident,37.75995363,-122.43718359999998
9054,Medical Incident,37.78092669,-122.41087040000001
9057,Medical Incident,37.78691269,-122.40975619999999
9058,Medical Incident,37.75946872,-122.46391580000001
9059,Medical Incident,37.72670329,-122.45636999999999
9060,Medical Incident,37.73559052,-122.3904163
9062,Medical Incident,37.79282365,-122.3970342
9063,Medical Incident,37.78204421,-122.40851950000001
9065,Medical Incident,37.78188029,-122.4324905
9068,Medical Incident,37.76324734,-122.4523848
9069,Medical Incident,37.76750446,-122.4289486
9070,Medical Incident,37.77743192,-122.48017379999999
9071,Medical Incident,37.76351584,-122.42611869999999
9072,Medical Incident,37.77745742,-122.4131577
9073,Medical Incident,37.791934499999996,-122.48005
9078,Medical Incident,37.78086621,-122.42880320000002
9079,Medical Incident,37.78480739,-122.41361540000001
9080,Medical Incident,37.76183586,-122.41935929999998
9081,Medical Incident,37.80897679,-122.4746096
9082,Medical Incident,37.76101057,-122.41191950000001
9084,Medical Incident,37.73944979,-122.47383229999998
9086,Medical Incident,37.72848585,-122.38455630000001
9087,Medical Incident,37.73559052,-122.3904163
9088,Medical Incident,37.80318421,-122.4142523
9089,Medical Incident,37.77592749,-122.5115574
9090,Medical Incident,37.71751457,-122.4493591
9091,Medical Incident,37.80846869,-122.4133334
9092,Medical Incident,37.77247753,-122.38951850000001
9093,Medical Incident,37.79046318,-122.4059415
9094,Medical Incident,37.72854447,-122.47564679999999
9095,Medical Incident,37.77441259,-122.40924240000001
9096,Medical Incident,37.77639645,-122.4618699
9097,Medical Incident,37.70862411,-122.4403406
9100,Medical Incident,37.78233759,-122.41389140000001
9102,Medical Incident,37.76069248,-122.50110729999999
9105,Medical Incident,37.77871943,-122.4147412
9106,Medical Incident,37.72694992,-122.4760395
9107,Medical Incident,37.72143272,-122.404226
9108,Medical Incident,37.77916742,-122.40634640000002
9109,Medical Incident,37.80764239,-122.41990359999998
9110,Medical Incident,37.78474386,-122.43306709999999
9112,Medical Incident,37.73970783,-122.4159127
9116,Medical Incident,37.78383444,-122.41293049999999
